username,active_num_days,active_avg_count,active_sum_count,problem_num_days,problem_avg_count,problem_sum_count,video_num_days,video_avg_count,video_sum_count,num_watched,num_complete,num_incomplete,complete_rate,watched_time_hour,seek_video_sum,seek_video_avg,pause_video_sum,pause_video_avg,stop_video_sum,video_backward_seek_sum,video_backward_seek_avg,video_pause_forward_seek_sum,video_pause_forward_seek_avg,video_pause_backward_seek_sum,video_pause_backward_seek_avg,video_stop_backward_seek_sum,all_type_video_forward_seek_sum,all_type_video_forward_seek_avg,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_sum,all_type_video_seek_avg,video_pause_sum,video_pause_avg,video_stop_sum,video_play_sum,video_play_avg,video_events_sum,video_events_avg,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050274,2.833333333,237.625,599.1666667000001,1.5,23.36111111,34.5,2.0,32.66666667,73.66666667,12.83333333,9.833333332999999,3.0,0.765827922,6.4841035620000005,5.5,0.411886724,12.66666667,0.994949495,0.166666667,8.833333332999999,0.604707792,30.83333333,1.971906566,3.833333333,0.24950396800000002,0.0,44.83333333,3.258973665,12.66666667,0.85421176,57.5,4.113185426,46.83333333,3.172348485,0.166666667,70.33333333,5.113185426,174.83333330000002,12.40376984,2.166666667,2.166666667,1.0,2.166666667,8.578888889,7.1333333329999995,3
Y1050275,1.333333333,73.88888888,325.6666667,0.666666667,7.777777778,12.33333333,1.0,15.13333333,57.66666667,7.0,5.833333333,1.166666667,0.267156863,4.145784498,4.5,0.212009804,6.5,0.302696079,0.5,14.33333333,0.517156863,17.5,0.5625,7.166666667,0.21078431399999997,0.0,22.83333333,0.830882353,21.5,0.727941177,44.33333333,1.558823529,30.0,1.041666667,0.5,51.33333333,1.892156863,126.16666670000001,4.507352942,0.5,0.5,0.166666667,0.5,2.222222222,2.5,0
Y1050276,2.5,273.7722222,757.3333332999999,1.8333333330000001,59.73333333,92.66666667,1.6666666669999999,27.8,46.16666667,10.0,7.166666667,2.833333333,0.632553419,1.800904265,2.0,0.09980769199999999,9.5,0.758290598,0.666666667,3.0,0.155865385,20.83333333,1.5229807690000001,7.0,0.542478633,0.0,22.83333333,1.6251923080000001,10.0,0.698344017,32.83333333,2.323536325,37.16666667,2.8170833330000002,0.666666667,42.83333333,3.156869658,113.5,8.379198718,2.166666667,2.166666667,1.333333333,2.166666667,7.143333332999999,2.666666667,1
Y1050277,0.833333333,224.88888889999998,464.0,0.5,6.944444445,20.83333333,0.833333333,20.72222222,59.5,4.833333333,4.0,0.833333333,0.166666667,6.898256575,2.666666667,0.111111111,4.833333333,0.5,0.666666667,9.166666667000001,0.381944445,29.66666667,1.236111111,6.833333333,0.28472222199999997,0.0,33.66666667,1.4027777780000001,16.0,0.666666667,49.66666667,2.069444445,40.66666667,1.9930555559999998,0.666666667,54.5,2.569444445,145.5,6.659722222,0.0,0.0,0.0,0.0,0.0,2.0,0
Y1050278,3.5,293.75,932.0,2.0,47.62500001,131.1666667,2.166666667,7.527777778,20.66666667,5.666666667,3.5,2.166666667,0.509259259,8.987765185,2.166666667,0.314814815,4.666666667,0.65,1.0,4.166666667,0.5277777779999999,5.166666667,0.648148148,1.8333333330000001,0.22407407399999998,0.0,6.166666667,0.75,6.0,0.751851852,12.16666667,1.501851852,10.83333333,1.392592593,1.0,17.83333333,2.335185185,41.83333333,5.39074074,2.166666667,2.166666667,1.5,2.166666667,7.227222222000001,4.833333333,1
Y1050279,4.5,400.3333333,1833.1666670000002,4.333333333,32.31944445,139.0,3.333333333,51.13333334,174.16666669999998,13.33333333,10.66666667,2.666666667,0.8109113109999999,7.358733503,6.333333333,0.465090465,13.16666667,0.988095238,1.0,13.66666667,0.952269952,88.33333333,6.776626152,30.5,2.420954046,0.333333333,98.33333333,7.483391609,44.5,3.4138222889999996,142.83333330000002,10.8972139,129.8333333,10.03429903,1.0,156.16666669999998,11.8972139,429.83333330000005,32.92415917,2.0,2.0,1.5,2.0,8.930555556,6.0,2
Y1050280,2.166666667,63.97222222,115.5,0.333333333,4.5,4.5,1.5,7.444444445,12.83333333,3.5,2.5,1.0,0.805555556,4.136861886,0.5,0.083333333,3.166666667,0.944444445,1.0,0.5,0.083333333,4.333333333,1.083333333,1.6666666669999999,0.305555556,0.0,5.166666667,1.222222222,2.166666667,0.38888888899999996,7.333333333,1.611111111,8.5,2.083333333,1.0,10.83333333,2.611111111,27.66666667,6.6111111110000005,0.333333333,0.333333333,0.333333333,0.333333333,0.38888888899999996,1.45,0
Y1050281,0.333333333,43.0,43.0,0.166666667,1.333333333,1.333333333,0.166666667,6.666666667,6.666666667,0.5,0.166666667,0.333333333,0.055555556,2.0353665000000003,0.5,0.166666667,0.5,0.166666667,0.166666667,0.666666667,0.222222222,4.166666667,1.388888889,0.333333333,0.111111111,0.0,4.666666667,1.5555555559999998,1.0,0.333333333,5.666666667,1.888888888,4.833333333,1.611111111,0.166666667,6.166666667,2.055555555,16.83333333,5.611111112000001,0.0,0.0,0.0,0.0,0.0,1.0,0
Y1050282,1.0,93.05555555,195.66666669999998,0.833333333,7.083333333,11.66666667,1.0,11.80555556,28.0,2.5,1.8333333330000001,0.666666667,0.319444445,2.490241186,1.166666667,0.222222222,2.0,0.381944445,0.666666667,1.6666666669999999,0.229166667,5.5,0.854166667,0.833333333,0.125,0.0,9.0,1.6875,2.5,0.35416666700000005,11.5,2.041666667,7.666666667,1.256944445,0.666666667,14.0,2.541666667,33.83333333,5.944444445,0.0,0.0,0.0,0.0,0.0,2.0,0
Y1050283,1.6666666669999999,91.72222222,178.5,0.5,8.916666667000001,15.33333333,1.166666667,9.0,17.66666667,3.0,1.166666667,1.8333333330000001,0.38333333299999994,2.754289162,1.5,0.333333333,2.666666667,0.55,0.333333333,4.333333333,0.55,2.333333333,0.316666667,1.333333333,0.41666666700000005,0.166666667,6.166666667,1.083333333,5.833333333,1.0,12.0,2.083333333,6.0,1.233333333,0.333333333,15.0,2.75,33.33333333,6.1166666670000005,0.166666667,0.166666667,0.166666667,0.166666667,0.333333333,3.45,0
Y1050284,2.5,80.9,191.16666669999998,0.166666667,3.5,3.5,1.8333333330000001,13.27777778,19.5,3.333333333,0.5,2.833333333,0.130952381,4.898218174,1.0,0.330952381,3.166666667,0.8,0.166666667,1.166666667,0.226190476,9.5,3.665476191,1.8333333330000001,0.738095238,0.0,10.5,3.927380952,3.0,0.9642857140000001,13.5,4.891666667,14.16666667,5.096428572,0.166666667,16.83333333,5.725,44.66666667,15.73690476,0.0,0.0,0.0,0.0,0.0,3.666666667,1
Y1050285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Y1050286,3.666666667,275.9111111,1039.666667,2.166666667,24.11111111,50.33333333,3.166666667,63.86111111,206.33333330000002,10.16666667,8.833333332999999,1.333333333,0.8574074070000001,2.749194953,5.666666667,0.48036492399999997,10.16666667,1.0,1.5,9.833333332999999,0.757924837,89.16666667,9.117265796,11.5,1.063671024,0.5,104.83333329999999,10.33199891,21.83333333,1.8633442269999998,126.66666670000001,12.19534314,108.83333329999999,10.96162854,1.5,137.0,13.20645425,374.0,36.528948799999995,1.5,1.5,1.0,1.5,4.203888889,7.583333333,2
Y1050287,2.666666667,231.29166669999998,591.5,1.8333333330000001,17.0,31.5,2.333333333,36.08333333,83.16666667,11.33333333,8.666666667000001,2.666666667,0.767640254,5.436165417000001,7.833333333,0.6697392520000001,9.666666667000001,0.8596732220000001,2.5,17.5,1.319247638,25.5,2.556439175,6.666666667,0.609010507,0.833333333,33.5,3.2659051480000003,25.0,1.991444959,58.5,5.2573501060000005,39.33333333,3.840852131,2.666666667,70.0,6.28115963,170.5,15.59224986,0.0,0.0,0.0,0.0,0.0,7.5,1
Y1050288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Y1050289,3.666666667,385.925,1565.166667,1.5,20.97222222,42.83333333,2.833333333,99.70277778,339.3333333,13.5,9.0,4.5,0.498163781,2.83551724,13.0,0.7906746029999999,13.0,0.787705628,2.666666667,115.16666670000001,6.767813854,96.66666667,5.910591631,39.16666667,2.333347763,0.833333333,146.0,8.99712482,155.16666669999998,9.144090908999999,301.1666667,18.14121573,145.66666669999998,8.872063492999999,2.666666667,314.6666667,18.97454906,764.1666667000001,46.10603535,0.0,0.0,0.0,0.0,1.0,7.933333332999999,2
Y1050290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Y1050291,1.166666667,231.58333330000002,427.0,0.666666667,47.0,47.0,0.5,30.16666667,30.16666667,5.666666667,3.666666667,2.0,0.387301587,2.3906336280000002,2.0,0.121428572,4.833333333,0.347619048,1.6666666669999999,1.6666666669999999,0.105555556,10.83333333,0.542063492,6.166666667,0.31984127,0.0,13.0,0.7238095240000001,7.833333333,0.425396825,20.83333333,1.149206349,20.16666667,1.112698413,1.6666666669999999,26.5,1.649206349,69.16666667,4.103174603,0.0,0.0,0.0,0.0,0.0,6.3666666670000005,1
Y1050292,4.166666667,225.10277779999998,1012.0,3.5,32.85833333,125.5,3.5,21.5,85.66666667,9.0,2.5,6.5,0.25171911399999997,11.55364088,5.333333333,0.634207459,8.0,0.9065559440000001,0.166666667,14.33333333,1.8513403259999999,13.33333333,1.5335664340000001,2.166666667,0.211567599,0.0,52.83333333,5.854895105,16.5,2.062907926,69.33333333,7.91780303,23.16666667,2.622202797,0.166666667,78.33333333,8.91780303,171.0,19.47864219,1.5,1.5,1.0,1.5,4.648333333,4.95,1
Y1050293,2.666666667,401.4166667,839.1666667000002,2.166666667,45.30555556,78.33333333,2.333333333,52.04166667,79.83333333,11.33333333,10.5,0.833333333,0.916666667,13.105986999999999,3.833333333,0.368131868,11.16666667,0.988095238,3.5,6.0,0.554945055,48.66666667,4.489010989,3.666666667,0.365384616,0.333333333,53.83333333,4.978937729,10.0,0.9459706959999999,63.83333333,5.924908425,60.0,5.535714286,3.666666667,75.16666667,6.924908425,202.66666669999998,18.69322344,2.0,2.0,0.666666667,2.0,7.921111111,8.0,3
Y1050294,2.833333333,176.73055559999997,604.0,2.666666667,16.02777778,50.83333333,2.5,18.70555556,60.5,8.5,8.0,0.5,0.784798535,7.483331484,3.5,0.335164835,7.5,0.748168498,2.833333333,8.5,0.7536630040000001,17.16666667,1.7120879119999999,6.0,0.589194139,1.0,31.83333333,2.9630036630000003,15.5,1.439010989,47.33333333,4.402014652,28.5,2.8309523810000004,3.0,55.83333333,5.235347985,134.66666669999998,12.77197802,0.0,0.0,0.0,0.0,0.0,5.216666667,1
Y1050295,3.0,175.11944450000001,701.3333332999999,2.5,22.22222222,83.16666667,1.8333333330000001,13.73611111,40.16666667,6.333333333,3.0,3.333333333,0.313131313,9.661327282,5.0,0.535353535,4.5,0.568181818,0.833333333,3.833333333,0.532828283,10.33333333,1.282828283,4.166666667,0.46717171700000004,0.0,20.5,2.335858586,8.0,1.0,28.5,3.335858586,17.16666667,2.095959596,0.833333333,34.83333333,4.002525253,81.33333333,9.479797978999999,0.166666667,0.166666667,0.166666667,0.166666667,0.444444444,4.666666667,1
Y1050296,2.166666667,278.30555560000005,649.8333332999999,1.333333333,30.33333333,60.66666667,1.5,22.22222222,50.0,6.833333333,4.666666667,2.166666667,0.43232323200000006,5.210710535,4.166666667,0.457239057,5.833333333,0.595454546,1.333333333,11.33333333,1.241414142,8.833333332999999,0.9005050509999999,3.5,0.364478115,0.0,21.16666667,2.42946128,14.83333333,1.605892256,36.0,4.035353535,16.5,1.7042087540000002,1.333333333,42.83333333,4.702020202,96.66666667,10.52407407,0.5,0.5,0.166666667,0.5,1.6666666669999999,2.0,0
Y1050297,0.5,3.666666667,5.5,0.0,0.0,0.0,0.166666667,0.166666667,0.166666667,0.166666667,0.0,0.166666667,0.0,2.323759028,0.0,0.0,0.166666667,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.166666667,0.0,0.166666667,0.166666667,0.333333333,0.333333333,0.0,0.0,0.0,0.0,0.0,0.333333333,0
Y1050298,0.666666667,109.16666670000001,120.5,0.5,10.33333333,10.33333333,0.666666667,9.0,10.83333333,2.0,1.5,0.5,0.375,4.560551378,0.833333333,0.208333333,1.8333333330000001,0.45833333299999995,0.333333333,2.166666667,0.541666667,3.166666667,0.791666667,0.666666667,0.166666667,0.0,5.5,1.375,2.833333333,0.708333333,8.333333332999999,2.083333333,5.5,1.375,0.333333333,10.33333333,2.583333333,24.5,6.125,0.0,0.0,0.0,0.0,0.0,2.0,0
Y1050299,0.333333333,62.58333333,125.16666670000001,0.166666667,11.33333333,11.33333333,0.166666667,14.33333333,14.33333333,1.0,0.666666667,0.333333333,0.111111111,1.8868535430000002,0.833333333,0.13888888900000002,0.833333333,0.13888888900000002,0.0,2.833333333,0.472222222,2.0,0.333333333,0.5,0.083333333,0.0,7.0,1.166666667,3.333333333,0.5555555560000001,10.33333333,1.7222222219999999,3.166666667,0.5277777779999999,0.0,11.33333333,1.888888888,24.83333333,4.138888888,0.0,0.0,0.0,0.0,0.0,0.666666667,0
Y1050300,1.333333333,80.77777778,207.83333330000002,0.666666667,20.08333333,23.0,0.666666667,11.25,17.0,1.5,0.5,1.0,0.194444445,3.898156911,1.5,0.5,1.0,0.41666666700000005,0.166666667,2.666666667,0.75,1.0,0.27777777800000003,0.5,0.194444445,0.0,10.0,2.916666667,3.166666667,0.944444445,13.16666667,3.861111111,2.166666667,0.7777777779999999,0.166666667,14.66666667,4.3611111110000005,30.16666667,9.083333332999999,0.0,0.0,0.0,0.0,0.0,2.0,0
Y1050301,0.833333333,119.3888889,268.8333333,0.666666667,9.722222222000001,23.83333333,0.666666667,13.0,30.33333333,2.833333333,2.666666667,0.166666667,0.320512821,4.401543822,1.6666666669999999,0.21474359,2.166666667,0.282051282,0.333333333,2.666666667,0.26282051300000003,2.666666667,0.349358974,1.166666667,0.17628205100000002,0.0,20.5,1.980769231,3.833333333,0.439102564,24.33333333,2.419871795,5.666666667,0.7820512820000001,0.333333333,27.16666667,2.7532051280000003,57.5,5.98076923,0.5,0.5,0.166666667,0.5,1.6666666669999999,0.0,0
Y1050302,1.333333333,83.67777778,280.8333333,1.166666667,8.0,26.0,1.0,7.833333333,23.5,4.666666667,3.0,1.6666666669999999,0.20370370399999999,3.728468605,1.6666666669999999,0.107407407,4.0,0.281481482,0.333333333,4.833333333,0.275925926,6.333333333,0.38148148200000004,1.6666666669999999,0.1,0.166666667,9.833333332999999,0.605555556,6.666666667,0.392592593,16.5,0.998148148,12.0,0.762962963,0.333333333,21.16666667,1.331481482,50.0,3.125925927,0.5,0.5,0.333333333,0.5,2.722222222,0.0,0
Y1050303,1.8333333330000001,181.48611110000002,506.0,1.166666667,17.58333333,26.16666667,1.6666666669999999,34.55555555,96.16666667,6.0,4.166666667,1.8333333330000001,0.45952381,5.8791068420000006,4.666666667,0.514285714,4.833333333,0.573809524,1.333333333,18.83333333,1.8071428569999999,17.16666667,1.688095238,3.5,0.347619048,0.666666667,55.83333333,5.454761905,23.0,2.211904762,78.83333333,7.666666666,24.16666667,2.4761904759999998,1.333333333,84.83333333,8.333333332999999,189.16666669999998,18.60476191,0.5,0.5,0.166666667,0.5,2.0927777780000003,2.333333333,0
Y1050304,0.666666667,91.88888888,231.0,0.5,12.5,22.83333333,0.666666667,8.666666667000001,21.66666667,3.166666667,1.8333333330000001,1.333333333,0.159722222,3.813747065,0.833333333,0.052083332999999996,3.166666667,0.333333333,0.666666667,2.0,0.125,6.5,0.8125,1.8333333330000001,0.159722222,0.0,12.83333333,1.208333333,3.833333333,0.28472222199999997,16.66666667,1.4930555559999998,10.83333333,1.263888889,0.666666667,19.83333333,1.826388889,48.0,4.625,0.0,0.0,0.0,0.0,0.0,1.0,0
Y1050305,2.5,124.11666670000001,501.0,1.6666666669999999,18.75,47.33333333,1.5,12.125,30.5,5.5,3.166666667,2.333333333,0.23015873,5.416677063,2.5,0.24603174600000002,5.333333333,0.49206349200000005,1.166666667,3.166666667,0.27777777800000003,10.0,0.64021164,2.0,0.148148148,0.166666667,17.66666667,2.46031746,5.333333333,0.43386243399999996,23.0,2.894179895,16.33333333,1.222222222,1.166666667,28.5,3.394179895,69.0,7.576719578,0.5,0.5,0.166666667,0.5,2.388888889,3.166666667,0
Y1050306,2.833333333,84.65555556,346.1666667,1.333333333,7.8888888889999995,26.5,1.6666666669999999,7.75,21.16666667,3.166666667,0.333333333,2.833333333,0.051851852000000004,7.019411337,1.8333333330000001,0.442592593,2.833333333,0.46666666700000003,0.0,4.166666667,0.625,5.333333333,0.727777778,1.6666666669999999,0.185185185,0.0,8.0,1.705555556,5.833333333,0.810185185,13.83333333,2.515740741,9.666666667000001,1.346296296,0.0,17.0,3.182407407,40.5,7.044444445,1.166666667,1.166666667,1.0,1.166666667,3.152777778,0.5,0
Y1050307,0.5,63.0,117.83333329999999,0.333333333,6.166666667,12.33333333,0.5,4.416666667,7.833333333,1.6666666669999999,1.0,0.666666667,0.174603175,2.427279749,0.666666667,0.126984127,1.333333333,0.253968254,0.166666667,0.333333333,0.047619048,2.0,0.28571428600000004,0.0,0.0,0.0,4.833333333,0.753968254,0.333333333,0.047619048,5.166666667,0.8015873020000001,3.333333333,0.53968254,0.166666667,6.833333333,1.134920635,15.5,2.5,0.5,0.5,0.166666667,0.5,1.573888889,0.0,0
Y1050308,4.0,187.6376984,967.5,2.666666667,10.46388889,41.5,3.666666667,43.75595238,196.0,7.833333333,4.666666667,3.166666667,0.464473684,5.09100606,5.166666667,0.540977444,7.833333333,0.833333333,0.5,33.83333333,2.9277568919999997,71.5,7.320802004,18.83333333,2.188032582,0.333333333,112.66666670000001,10.69385965,53.0,5.161027569,165.66666669999998,15.85488722,97.5,10.27105263,0.5,173.5,16.68822055,437.16666669999995,42.86817043,0.5,0.5,0.166666667,0.5,1.875,0.0,0
Y1050309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Y1050310,0.666666667,54.27777778,102.16666670000001,0.666666667,5.166666667,9.833333332999999,0.5,3.5,5.166666667,1.8333333330000001,1.166666667,0.666666667,0.220238095,2.257616646,0.666666667,0.113095238,1.5,0.267857143,0.333333333,1.166666667,0.220238095,1.0,0.16071428599999998,0.5,0.107142857,0.0,1.0,0.16071428599999998,1.6666666669999999,0.327380952,2.666666667,0.488095238,2.833333333,0.511904762,0.333333333,4.5,0.8214285720000001,10.33333333,1.886904762,0.0,0.0,0.0,0.0,0.0,1.6666666669999999,0
Y1050311,5.0,350.8015873,1760.8333329999998,4.333333333,28.71944444,126.16666670000001,4.5,39.62142857,184.33333330000002,16.83333333,7.166666667,9.666666667000001,0.376264631,6.147772128,14.33333333,0.8633277220000001,14.83333333,0.875164342,1.0,21.33333333,1.198811528,54.83333333,3.233273208,15.16666667,0.823631153,0.166666667,115.16666670000001,6.9536095079999996,36.66666667,2.030018438,151.83333330000002,8.983627947,75.66666667,4.357916466,1.0,168.66666669999998,9.983627947999999,397.1666667,23.37967573,0.166666667,0.166666667,0.166666667,0.166666667,0.305555556,3.15,0
Y1050312,0.5,42.08333333,77.0,0.166666667,4.333333333,4.333333333,0.333333333,6.5,6.5,2.0,0.333333333,1.6666666669999999,0.033333333,2.302992632,1.333333333,0.133333333,1.8333333330000001,0.316666667,0.0,0.166666667,0.016666667,2.166666667,0.483333333,0.0,0.0,0.0,3.666666667,0.6333333329999999,0.166666667,0.016666667,3.833333333,0.65,3.0,0.7,0.0,5.833333333,0.9833333329999999,12.66666667,2.333333333,0.0,0.0,0.0,0.0,0.0,1.6666666669999999,0
Y1050313,1.333333333,92.3,240.83333330000002,0.833333333,3.083333333,9.833333332999999,1.333333333,12.96666667,36.83333333,4.666666667,2.5,2.166666667,0.26666666699999997,3.924543322,3.166666667,0.42222222200000004,4.333333333,0.602777778,0.0,7.666666667,0.808333333,10.66666667,0.852777778,1.8333333330000001,0.091666667,0.0,15.5,1.3666666669999998,9.5,0.9,25.0,2.266666667,16.16666667,1.513888889,0.0,29.66666667,2.933333333,70.83333333,6.713888889,0.666666667,0.666666667,0.5,0.666666667,1.8333333330000001,2.666666667,1
Y1050314,0.666666667,283.75,567.5,0.5,45.08333333,63.33333333,0.666666667,21.33333333,42.66666667,6.666666667,5.0,1.6666666669999999,0.252525253,3.511162257,4.0,0.207070707,5.5,0.271885522,1.5,5.333333333,0.27777777800000003,9.666666667000001,0.456228956,3.166666667,0.159090909,0.333333333,17.16666667,0.8543771040000001,8.833333332999999,0.45202020200000004,26.0,1.306397306,17.33333333,0.835016835,1.5,32.66666667,1.63973064,77.5,3.856060607,1.333333333,1.333333333,0.833333333,1.333333333,2.444444444,2.0,1
Y1050315,1.166666667,352.875,881.6666667000002,0.833333333,15.72222222,41.66666667,1.166666667,88.66666667,200.5,8.5,5.833333333,2.666666667,0.286309524,5.697930577999999,7.666666667,0.44702381,8.5,0.5,0.333333333,26.5,1.491865079,60.0,3.375198413,8.333333332999999,0.498611111,0.166666667,136.16666669999998,7.368650793,35.0,1.9988095240000001,171.16666669999998,9.367460317,75.5,4.297222222,0.333333333,179.66666669999998,9.867460317,426.66666669999995,23.54880952,0.5,0.5,0.333333333,0.5,1.842777778,2.45,0
Y1050316,1.6666666669999999,194.77777780000002,631.3333332999999,0.666666667,34.25,68.5,1.333333333,15.61111111,43.0,6.5,6.0,0.5,0.46428571399999996,5.796669497000001,2.0,0.150335775,6.0,0.461385837,1.5,6.166666667,0.470848596,18.0,1.372100122,3.5,0.258394383,0.333333333,20.83333333,1.585470086,10.0,0.754884005,30.83333333,2.34035409,26.83333333,2.040445666,1.5,37.33333333,2.84035409,96.5,7.336843711,0.666666667,0.666666667,0.333333333,0.666666667,1.0,1.6666666669999999,0
Y1050317,3.5,372.77777779999997,1229.333333,2.666666667,33.40277778,92.5,3.166666667,42.09722222,145.0,14.33333333,8.0,6.333333333,0.517973596,5.995465281,7.166666667,0.52234627,13.83333333,0.953703704,1.333333333,21.83333333,1.3781056180000002,36.66666667,2.130307461,11.33333333,0.686600656,1.0,44.33333333,2.657083998,34.16666667,2.146819068,78.5,4.803903066,61.0,3.7079922030000003,1.333333333,92.83333333,5.803903066,233.66666669999998,14.41594232,2.166666667,2.166666667,1.0,2.166666667,6.018333332999999,5.45,1
Y1050318,4.5,215.2861111,1008.166667,2.0,12.66666667,35.33333333,3.333333333,43.19444445,142.66666669999998,12.0,10.33333333,1.6666666669999999,0.77991453,9.740954325,10.0,0.8406084659999999,11.33333333,0.931623932,3.166666667,49.33333333,4.834452584,46.16666667,3.793192918,13.16666667,0.923534799,0.666666667,61.5,5.186050061,63.16666667,5.801638177,124.66666670000001,10.98768824,68.16666667,5.488960114,3.166666667,136.66666669999998,11.98768824,332.6666667,28.69210419,2.166666667,2.166666667,1.6666666669999999,2.166666667,4.555555556,4.616666667,1
Y1050319,1.8333333330000001,463.66666669999995,900.3333332999998,1.8333333330000001,41.28333333,97.0,1.8333333330000001,46.85,62.33333333,12.16666667,7.833333333,4.333333333,0.58489418,8.523362149,5.166666667,0.281058201,11.16666667,0.7954761909999999,1.5,4.166666667,0.191507937,16.0,1.205555556,4.5,0.42314814799999995,0.166666667,34.16666667,2.2856349209999998,8.833333332999999,0.621322751,43.0,2.906957672,29.83333333,2.305582011,1.5,55.16666667,3.740291005,129.5,9.021825397,1.0,1.0,0.666666667,1.0,4.833333333,7.8666666670000005,2
