evaluation_num,kfold_split_num,username,exam_mean,label_val_predict,label_val_test
81,1,Y1050355,1.6,11.6753546809,10.0
81,1,Y1050356,3.6,30.2514681144,30.0
81,1,Y1050366,2.4,19.1058000543,10.0
81,1,Y1050387,0.4,0.529686620737,10.0
81,1,Y1050405,0.8,4.24490930744,10.0
81,1,Y1050418,1.4,9.81774333751,20.0
81,1,Y1050420,6.4,56.2580269213,75.0
81,1,Y1050433,0.0,0.0,0.0
81,1,Y1050446,0.0,0.0,0.0
81,1,Y1050448,3.2,26.5362454277,20.0
81,2,Y1050277,2.4,19.4508299968,10.0
81,2,Y1050289,8.0,72.4065147826,60.0
81,2,Y1050291,6.8,61.0588680428,40.0
81,2,Y1050304,1.2,8.10318325699,10.0
81,2,Y1050305,3.8,32.6897511933,20.0
81,2,Y1050316,2.0,15.6682810835,10.0
81,2,Y1050327,0.0,0.0,0.0
81,2,Y1050354,6.0,53.4937702163,50.0
81,2,Y1050362,7.6,68.6239658694,80.0
81,2,Y1050363,0.0,0.0,0.0
81,2,Y1050391,2.4,19.4508299968,10.0
81,2,Y1050393,0.0,0.0,0.0
81,2,Y1050398,0.0,0.0,0.0
81,2,Y1050399,0.0,0.0,0.0
81,2,Y1050404,1.6,11.8857321703,10.0
81,2,Y1050413,4.6,40.2548490198,60.0
81,2,Y1050415,4.2,36.4723001065,30.0
81,2,Y1050422,5.6,49.711221303,40.0
81,2,Y1050440,1.2,8.10318325699,10.0
81,3,Y1050275,3.0,24.8916082064,20.0
81,3,Y1050282,2.4,19.2561738787,10.0
81,3,Y1050307,0.0,0.0,10.0
81,3,Y1050308,0.0,0.0,10.0
81,3,Y1050311,3.6,30.5270425341,20.0
81,3,Y1050331,1.8,13.620739551,10.0
81,3,Y1050341,3.0,24.8916082064,20.0
81,3,Y1050350,2.0,15.4992176602,10.0
81,3,Y1050360,3.2,26.7700863156,30.0
81,3,Y1050361,3.4,28.6485644248,30.0
81,3,Y1050375,3.8,32.4055206433,30.0
81,3,Y1050384,3.4,28.6485644248,30.0
81,3,Y1050395,0.4,0.471392786426,10.0
81,3,Y1050396,3.2,26.7700863156,20.0
81,3,Y1050397,2.8,23.0131300972,20.0
81,3,Y1050401,1.6,11.7422614418,10.0
81,3,Y1050438,1.0,6.10682711411,10.0
81,3,Y1050453,2.8,23.0131300972,20.0
81,3,Y9999984,5.8,51.1903017356,66.0
81,4,Y1050288,0.0,0.0,0.0
81,4,Y1050293,8.2,74.1552773269,80.0
81,4,Y1050303,2.8,23.3975294805,20.0
81,4,Y1050312,2.0,15.8778631329,10.0
81,4,Y1050321,4.8,42.1966953495,20.0
81,4,Y1050332,5.0,44.0766119364,40.0
81,4,Y1050336,7.0,62.8757778055,50.0
81,4,Y1050339,3.2,27.1573626543,20.0
81,4,Y1050348,2.0,15.8778631329,10.0
81,4,Y1050377,5.8,51.5962782841,40.0
81,4,Y1050379,7.8,70.3954441531,60.0
81,4,Y1050425,1.2,8.35819678526,10.0
81,4,Y1050428,2.8,23.3975294805,20.0
81,4,Y1050437,0.0,0.0,0.0
81,4,Y1050445,4.2,36.5569455888,20.0
81,4,Y1050447,1.4,10.2381133722,10.0
81,4,Y1050451,0.0,0.0,0.0
81,4,Y1050454,7.6,68.5155275662,90.0
81,5,Y1050283,3.8,32.6683129633,20.0
81,5,Y1050285,0.0,0.0,0.0
81,5,Y1050295,5.6,49.4957908852,30.0
81,5,Y1050306,0.6,2.75279665782,10.0
81,5,Y1050309,0.0,0.0,0.0
81,5,Y1050318,5.2,45.756351347,40.0
81,5,Y1050326,3.0,25.189433887,20.0
81,5,Y1050330,2.6,21.4499943488,10.0
81,5,Y1050343,0.0,0.0,0.0
81,5,Y1050358,4.6,40.1471920397,50.0
81,5,Y1050383,1.6,12.1013955033,10.0
81,5,Y1050388,3.4,28.9288734252,20.0
81,5,Y1050392,3.4,28.9288734252,20.0
81,5,Y1050408,2.0,15.8408350415,10.0
81,5,Y1050411,1.6,12.1013955033,10.0
81,5,Y1050427,9.4,85.020466498,96.0
81,5,Y1050435,1.8,13.9711152724,10.0
81,5,Y1050443,0.0,0.0,0.0
81,6,Y1050296,2.4,18.983846958,20.0
81,6,Y1050297,0.4,0.72134284152,10.0
81,6,Y1050313,2.6,20.8100973697,30.0
81,6,Y1050319,7.4,64.6401072492,76.0
81,6,Y1050322,9.8,86.555112189,99.0
81,6,Y1050323,9.6,84.7288617774,88.0
81,6,Y1050345,1.2,8.02634448811,10.0
81,6,Y1050346,3.8,31.7675998395,50.0
81,6,Y1050352,7.6,66.4663576609,80.0
81,6,Y1050359,1.6,11.6788453114,20.0
81,6,Y1050365,8.4,73.7713593075,96.0
81,6,Y1050370,3.4,28.1150990162,20.0
81,6,Y1050412,5.2,44.5513527211,30.0
81,6,Y1050417,6.6,57.3351056026,62.0
81,6,Y1050419,1.4,9.85259489976,10.0
81,6,Y1050421,4.8,40.8988518978,60.0
81,6,Y1050434,2.8,22.6363477813,20.0
81,6,Y9999985,8.0,70.1188584842,59.0
81,7,Y1050280,1.6,11.9104275749,10.0
81,7,Y1050287,7.8,70.2488273928,50.0
81,7,Y1050290,0.0,0.0,0.0
81,7,Y1050317,5.8,51.4299887418,55.0
81,7,Y1050324,4.6,40.1386855513,30.0
81,7,Y1050334,2.2,17.5560791702,20.0
81,7,Y1050347,4.4,38.2568016862,20.0
81,7,Y1050357,2.4,19.4379630352,20.0
81,7,Y1050376,9.0,81.5401305833,90.0
81,7,Y1050380,6.6,58.9575242022,80.0
81,7,Y1050382,3.2,26.9654984956,20.0
81,7,Y1050400,2.8,23.2017307654,20.0
81,7,Y1050416,6.4,57.0756403371,63.0
81,7,Y1050423,1.4,10.0285437098,10.0
81,7,Y1050424,2.8,23.2017307654,30.0
81,7,Y1050426,6.4,57.0756403371,40.0
81,7,Y1050429,0.4,0.619124384305,10.0
81,7,Y1050449,4.0,34.493033956,20.0
81,8,Y1050320,2.4,19.5904450516,10.0
81,8,Y1050329,3.6,30.7228627132,20.0
81,8,Y1050337,2.2,17.7350421081,10.0
81,8,Y1050338,2.0,15.8796391645,10.0
81,8,Y1050340,2.0,15.8796391645,10.0
81,8,Y1050353,4.6,39.9998774311,50.0
81,8,Y1050364,7.8,69.6863245285,72.0
81,8,Y1050367,8.4,75.2525333592,90.0
81,8,Y1050371,4.8,41.8552803747,40.0
81,8,Y1050372,4.8,41.8552803747,50.0
81,8,Y1050374,4.4,38.1444744875,30.0
81,8,Y1050386,4.2,36.2890715439,30.0
81,8,Y1050402,0.0,0.0,0.0
81,8,Y1050407,1.8,14.0242362209,10.0
81,8,Y1050432,0.0,0.0,0.0
81,8,Y1050436,0.8,4.74722150296,10.0
81,8,Y1050439,2.4,19.5904450516,10.0
81,8,Y1050452,6.0,52.9876980362,40.0
81,9,Y1050281,1.2,8.36147873743,10.0
81,9,Y1050300,2.4,19.4799319787,10.0
81,9,Y1050302,0.0,0.0,10.0
81,9,Y1050310,2.0,15.7737808982,10.0
81,9,Y1050335,2.2,17.6268564385,10.0
81,9,Y1050344,6.0,52.8352917024,40.0
81,9,Y1050349,5.0,43.5699140013,65.0
81,9,Y1050368,2.8,23.1860830591,20.0
81,9,Y1050369,2.4,19.4799319787,10.0
81,9,Y1050373,2.8,23.1860830591,20.0
81,9,Y1050378,8.4,75.0721981848,93.0
81,9,Y1050381,6.4,56.5414427828,55.0
81,9,Y1050394,2.6,21.3330075189,20.0
81,9,Y1050409,1.2,8.36147873743,10.0
81,9,Y1050410,2.8,23.1860830591,20.0
81,9,Y1050431,0.0,0.0,0.0
81,9,Y1050444,2.0,15.7737808982,10.0
81,9,Y1050450,2.4,19.4799319787,10.0
81,10,Y1050274,6.8,60.1567559423,80.0
81,10,Y1050276,3.0,24.4273008675,40.0
81,10,Y1050278,5.0,43.2322772227,54.0
81,10,Y1050279,6.0,52.6347654003,70.0
81,10,Y1050299,0.8,3.74182687683,10.0
81,10,Y1050301,0.0,0.0,10.0
81,10,Y1050315,2.8,22.546803232,20.0
81,10,Y1050328,6.2,54.5152630358,71.0
81,10,Y1050342,5.8,50.7542677647,50.0
81,10,Y1050385,8.2,73.3202393909,40.0
81,10,Y1050389,0.0,0.0,0.0
81,10,Y1050390,1.2,7.50282214786,10.0
81,10,Y1050403,2.4,18.785807961,20.0
81,10,Y1050406,1.2,7.50282214786,10.0
81,10,Y1050414,4.6,39.4712819516,53.0
81,10,Y1050430,0.0,0.0,0.0
81,10,Y1050441,0.0,0.0,0.0
81,10,Y1050442,2.0,15.0248126899,10.0
82,1,Y1050278,5.0,43.6645341642,54.0
82,1,Y1050282,2.4,19.0281930449,10.0
82,1,Y1050294,5.0,43.6645341642,40.0
82,1,Y1050297,0.4,0.0771614145968,10.0
82,1,Y1050304,1.2,7.65757406671,10.0
82,1,Y1050311,3.6,30.398812023,20.0
82,1,Y1050326,3.0,24.713502534,20.0
82,1,Y1050372,4.8,41.7694310012,50.0
82,1,Y1050380,6.6,58.8253594685,80.0
82,1,Y1050385,8.2,73.9861847727,40.0
82,1,Y1050394,2.6,20.9232962079,20.0
82,1,Y1050395,0.4,0.0771614145968,10.0
82,1,Y1050412,5.2,45.5596373273,30.0
82,1,Y1050414,4.6,39.8743278382,53.0
82,1,Y1050421,4.8,41.7694310012,60.0
82,1,Y1050424,2.8,22.8183993709,30.0
82,1,Y1050429,0.4,0.0771614145968,10.0
82,1,Y1050434,2.8,22.8183993709,20.0
82,1,Y1050437,0.0,0.0,0.0
82,2,Y1050274,6.8,60.4424516344,80.0
82,2,Y1050275,3.0,25.0588359406,20.0
82,2,Y1050279,6.0,52.993269383,70.0
82,2,Y1050287,7.8,69.7539294485,50.0
82,2,Y1050289,8.0,71.6162250114,60.0
82,2,Y1050316,2.0,15.7473581264,10.0
82,2,Y1050333,2.2,17.6096536892,10.0
82,2,Y1050349,5.0,43.6817915689,65.0
82,2,Y1050358,4.6,39.9572004432,50.0
82,2,Y1050361,3.4,28.7834270662,30.0
82,2,Y1050364,7.8,69.7539294485,72.0
82,2,Y1050369,2.4,19.4719492521,10.0
82,2,Y1050375,3.8,32.5080181919,30.0
82,2,Y1050409,1.2,8.29817587509,10.0
82,2,Y1050415,4.2,36.2326093176,30.0
82,2,Y1050428,2.8,23.1965403777,20.0
82,2,Y1050439,2.4,19.4719492521,10.0
82,2,Y1050441,0.0,0.0,0.0
82,2,Y1050445,4.2,36.2326093176,20.0
82,3,Y1050277,2.4,19.3993436775,10.0
82,3,Y1050281,1.2,8.28862534245,10.0
82,3,Y1050293,8.2,73.1011489639,80.0
82,3,Y1050319,7.4,65.6940034071,76.0
82,3,Y1050340,2.0,15.6957708992,10.0
82,3,Y1050342,5.8,50.8797122937,50.0
82,3,Y1050350,2.0,15.6957708992,10.0
82,3,Y1050373,2.8,23.1029164559,20.0
82,3,Y1050382,3.2,26.8064892343,20.0
82,3,Y1050383,1.6,11.9921981208,10.0
82,3,Y1050386,4.2,36.0654211802,30.0
82,3,Y1050387,0.4,0.88147978572,10.0
82,3,Y1050390,1.2,8.28862534245,10.0
82,3,Y1050399,0.0,0.0,0.0
82,3,Y1050403,2.4,19.3993436775,20.0
82,3,Y1050411,1.6,11.9921981208,10.0
82,3,Y1050417,6.6,58.2868578504,62.0
82,3,Y1050420,6.4,56.4350714612,75.0
82,3,Y1050452,6.0,52.7314986828,40.0
82,4,Y1050302,0.0,0.0,10.0
82,4,Y1050307,0.0,0.0,10.0
82,4,Y1050331,1.8,13.3053717999,10.0
82,4,Y1050336,7.0,61.9662741268,50.0
82,4,Y1050348,2.0,15.1769449663,10.0
82,4,Y1050359,1.6,11.4337986335,20.0
82,4,Y1050367,8.4,75.0672862917,90.0
82,4,Y1050377,5.8,50.7368351283,40.0
82,4,Y1050384,3.4,28.2779571313,30.0
82,4,Y1050398,0.0,0.0,0.0
82,4,Y1050402,0.0,0.0,0.0
82,4,Y1050408,2.0,15.1769449663,10.0
82,4,Y1050413,4.6,39.5073961298,60.0
82,4,Y1050416,6.4,56.3515546275,63.0
82,4,Y1050427,9.4,84.4251521238,96.0
82,4,Y1050431,0.0,0.0,0.0
82,4,Y1050432,0.0,0.0,0.0
82,4,Y1050451,0.0,0.0,0.0
82,5,Y1050276,3.0,24.6235630901,40.0
82,5,Y1050292,5.0,43.4412582866,50.0
82,5,Y1050296,2.4,18.9782545311,20.0
82,5,Y1050299,0.8,3.92409837392,10.0
82,5,Y1050309,0.0,0.0,0.0
82,5,Y1050327,0.0,0.0,0.0
82,5,Y1050334,2.2,17.0964850115,20.0
82,5,Y1050352,7.6,67.9042620421,80.0
82,5,Y1050354,6.0,52.8501058849,50.0
82,5,Y1050360,3.2,26.5053326098,30.0
82,5,Y1050363,0.0,0.0,0.0
82,5,Y1050366,2.4,18.9782545311,10.0
82,5,Y1050379,7.8,69.7860315618,60.0
82,5,Y1050405,0.8,3.92409837392,10.0
82,5,Y1050406,1.2,7.68763741323,10.0
82,5,Y1050418,1.4,9.56940693288,20.0
82,5,Y1050419,1.4,9.56940693288,10.0
82,5,Y1050453,2.8,22.7417935705,20.0
82,6,Y1050284,3.6,30.6420372376,30.0
82,6,Y1050286,7.2,64.2248292505,72.0
82,6,Y1050295,5.6,49.2991439114,30.0
82,6,Y1050303,2.8,23.179194568,20.0
82,6,Y1050312,2.0,15.7163518985,10.0
82,6,Y1050321,4.8,41.8363012419,20.0
82,6,Y1050328,6.2,54.8962759136,71.0
82,6,Y1050345,1.2,8.25350922892,10.0
82,6,Y1050371,4.8,41.8363012419,40.0
82,6,Y1050376,9.0,81.016225257,90.0
82,6,Y1050393,0.0,0.0,0.0
82,6,Y1050396,3.2,26.9106159028,20.0
82,6,Y1050426,6.4,56.761986581,40.0
82,6,Y1050433,0.0,0.0,0.0
82,6,Y1050435,1.8,13.8506412311,10.0
82,6,Y1050436,0.8,4.52208789414,10.0
82,6,Y1050447,1.4,10.1192198963,10.0
82,6,Y9999984,5.8,51.1648545788,66.0
82,7,Y1050283,3.8,32.5917957835,20.0
82,7,Y1050285,0.0,0.0,0.0
82,7,Y1050288,0.0,0.0,0.0
82,7,Y1050291,6.8,60.5986347788,40.0
82,7,Y1050310,2.0,15.7876923863,10.0
82,7,Y1050315,2.8,23.2561827851,20.0
82,7,Y1050325,2.8,23.2561827851,20.0
82,7,Y1050330,2.6,21.3890601854,10.0
82,7,Y1050338,2.0,15.7876923863,10.0
82,7,Y1050343,0.0,0.0,0.0
82,7,Y1050346,3.8,32.5917957835,50.0
82,7,Y1050353,4.6,40.0602861823,50.0
82,7,Y1050374,4.4,38.1931635826,30.0
82,7,Y1050378,8.4,75.5356155763,93.0
82,7,Y1050381,6.4,56.8643895794,55.0
82,7,Y1050388,3.4,28.8575505841,20.0
82,7,Y1050392,3.4,28.8575505841,20.0
82,7,Y1050446,0.0,0.0,0.0
82,8,Y1050290,0.0,0.0,0.0
82,8,Y1050298,2.4,19.5985075069,10.0
82,8,Y1050314,2.0,15.8666627183,30.0
82,8,Y1050320,2.4,19.5985075069,10.0
82,8,Y1050322,9.8,88.6376360962,99.0
82,8,Y1050329,3.6,30.7940418727,20.0
82,8,Y1050347,4.4,38.2577314499,20.0
82,8,Y1050355,1.6,12.1348179297,10.0
82,8,Y1050356,3.6,30.7940418727,30.0
82,8,Y1050357,2.4,19.5985075069,20.0
82,8,Y1050362,7.6,68.1124897589,80.0
82,8,Y1050389,0.0,0.0,0.0
82,8,Y1050404,1.6,12.1348179297,10.0
82,8,Y1050410,2.8,23.3303522955,20.0
82,8,Y1050440,1.2,8.40297314105,10.0
82,8,Y1050448,3.2,27.0621970841,20.0
82,8,Y1050449,4.0,34.5258866613,20.0
82,8,Y9999985,8.0,71.8443345475,59.0
82,9,Y1050300,2.4,19.5923712763,10.0
82,9,Y1050305,3.8,32.377695378,20.0
82,9,Y1050308,0.0,0.0,10.0
82,9,Y1050317,5.8,50.6424440948,55.0
82,9,Y1050323,9.6,85.3454666566,88.0
82,9,Y1050324,4.6,39.6835948648,30.0
82,9,Y1050332,5.0,43.3365446081,40.0
82,9,Y1050335,2.2,17.7658964046,10.0
82,9,Y1050351,6.8,59.7748184532,70.0
82,9,Y1050365,8.4,74.3866174266,96.0
82,9,Y1050368,2.8,23.2453210197,20.0
82,9,Y1050391,2.4,19.5923712763,10.0
82,9,Y1050397,2.8,23.2453210197,20.0
82,9,Y1050407,1.8,14.1129466613,10.0
82,9,Y1050422,5.6,48.8159692231,40.0
82,9,Y1050444,2.0,15.939421533,10.0
82,9,Y1050450,2.4,19.5923712763,10.0
82,9,Y1050454,7.6,67.0807179399,90.0
82,10,Y1050280,1.6,11.7607288486,10.0
82,10,Y1050301,0.0,0.0,10.0
82,10,Y1050306,0.6,2.30921455353,10.0
82,10,Y1050313,2.6,21.2122431437,30.0
82,10,Y1050318,5.2,45.7861803108,40.0
82,10,Y1050337,2.2,17.4316374256,10.0
82,10,Y1050339,3.2,26.8831517207,20.0
82,10,Y1050341,3.0,24.9928488617,20.0
82,10,Y1050344,6.0,53.3473917469,40.0
82,10,Y1050370,3.4,28.7734545797,20.0
82,10,Y1050400,2.8,23.1025460027,20.0
82,10,Y1050401,1.6,11.7607288486,10.0
82,10,Y1050423,1.4,9.87042598958,10.0
82,10,Y1050425,1.2,7.98012313057,10.0
82,10,Y1050430,0.0,0.0,0.0
82,10,Y1050438,1.0,6.08982027156,10.0
82,10,Y1050442,2.0,15.5413345666,10.0
82,10,Y1050443,0.0,0.0,0.0
83,1,Y1050280,1.6,12.0204113817,10.0
83,1,Y1050282,2.4,19.5029064011,10.0
83,1,Y1050286,7.2,64.397876517,72.0
83,1,Y1050298,2.4,19.5029064011,10.0
83,1,Y1050302,0.0,0.0,10.0
83,1,Y1050307,0.0,0.0,10.0
83,1,Y1050326,3.0,25.1147776656,20.0
83,1,Y1050340,2.0,15.7616588914,10.0
83,1,Y1050341,3.0,25.1147776656,20.0
83,1,Y1050342,5.8,51.3035102332,50.0
83,1,Y1050348,2.0,15.7616588914,10.0
83,1,Y1050366,2.4,19.5029064011,10.0
83,1,Y1050368,2.8,23.2441539107,20.0
83,1,Y1050382,3.2,26.9854014204,20.0
83,1,Y1050400,2.8,23.2441539107,20.0
83,1,Y1050403,2.4,19.5029064011,20.0
83,1,Y1050410,2.8,23.2441539107,20.0
83,1,Y1050419,1.4,10.1497876269,10.0
83,1,Y1050431,0.0,0.0,0.0
83,2,Y1050278,5.0,43.1555688493,54.0
83,2,Y1050294,5.0,43.1555688493,40.0
83,2,Y1050303,2.8,22.8541093599,20.0
83,2,Y1050308,0.0,0.0,10.0
83,2,Y1050313,2.6,21.0085221336,30.0
83,2,Y1050318,5.2,45.0011560756,40.0
83,2,Y1050319,7.4,65.302615565,76.0
83,2,Y1050335,2.2,17.317347681,10.0
83,2,Y1050349,5.0,43.1555688493,65.0
83,2,Y1050353,4.6,39.4643943967,50.0
83,2,Y1050361,3.4,28.3908710388,30.0
83,2,Y1050388,3.4,28.3908710388,20.0
83,2,Y1050392,3.4,28.3908710388,20.0
83,2,Y1050404,1.6,11.7805860021,10.0
83,2,Y1050407,1.8,13.6261732284,10.0
83,2,Y1050408,2.0,15.4717604547,10.0
83,2,Y1050420,6.4,56.0746794334,75.0
83,2,Y1050434,2.8,22.8541093599,20.0
83,2,Y1050440,1.2,8.08941154946,10.0
83,3,Y1050279,6.0,53.3152620476,70.0
83,3,Y1050287,7.8,70.3217097444,50.0
83,3,Y1050333,2.2,17.4127613544,10.0
83,3,Y1050338,2.0,15.5231560547,10.0
83,3,Y1050367,8.4,75.9905256433,90.0
83,3,Y1050375,3.8,32.5296037515,30.0
83,3,Y1050383,1.6,11.7439454555,10.0
83,3,Y1050387,0.4,0.406313657595,10.0
83,3,Y1050398,0.0,0.0,0.0
83,3,Y1050405,0.8,4.18552425688,10.0
83,3,Y1050414,4.6,40.0880249501,53.0
83,3,Y1050416,6.4,57.0944726469,63.0
83,3,Y1050425,1.2,7.96473485617,10.0
83,3,Y1050426,6.4,57.0944726469,40.0
83,3,Y1050443,0.0,0.0,0.0
83,3,Y1050444,2.0,15.5231560547,10.0
83,3,Y1050445,4.2,36.3088143508,20.0
83,3,Y1050451,0.0,0.0,0.0
83,3,Y9999985,8.0,72.211315044,59.0
83,4,Y1050284,3.6,30.3083882933,30.0
83,4,Y1050293,8.2,72.7928997171,80.0
83,4,Y1050301,0.0,0.0,10.0
83,4,Y1050320,2.4,19.2254722697,10.0
83,4,Y1050324,4.6,39.5441516463,30.0
83,4,Y1050325,2.8,22.9197776109,20.0
83,4,Y1050330,2.6,21.0726249403,10.0
83,4,Y1050346,3.8,32.1555409639,50.0
83,4,Y1050350,2.0,15.5311669285,10.0
83,4,Y1050354,6.0,52.4742203405,50.0
83,4,Y1050365,8.4,74.6400523877,96.0
83,4,Y1050369,2.4,19.2254722697,10.0
83,4,Y1050376,9.0,80.1815103995,90.0
83,4,Y1050384,3.4,28.4612356227,30.0
83,4,Y1050415,4.2,35.8498463051,30.0
83,4,Y1050418,1.4,9.98970891668,20.0
83,4,Y1050429,0.4,0.753945563675,10.0
83,4,Y1050433,0.0,0.0,0.0
83,5,Y1050295,5.6,49.3574722897,30.0
83,5,Y1050296,2.4,19.4780973055,20.0
83,5,Y1050305,3.8,32.5503238611,20.0
83,5,Y1050311,3.6,30.6828629246,20.0
83,5,Y1050322,9.8,88.5741519564,99.0
83,5,Y1050339,3.2,26.9479410516,20.0
83,5,Y1050356,3.6,30.6828629246,30.0
83,5,Y1050363,0.0,0.0,0.0
83,5,Y1050364,7.8,69.8995425913,72.0
83,5,Y1050371,4.8,41.8876285437,40.0
83,5,Y1050373,2.8,23.2130191785,20.0
83,5,Y1050394,2.6,21.345558242,20.0
83,5,Y1050402,0.0,0.0,0.0
83,5,Y1050411,1.6,12.0082535595,10.0
83,5,Y1050413,4.6,40.0201676071,60.0
83,5,Y1050422,5.6,49.3574722897,40.0
83,5,Y1050432,0.0,0.0,0.0
83,5,Y1050447,1.4,10.140792623,10.0
83,6,Y1050274,6.8,59.4323469667,80.0
83,6,Y1050297,0.4,0.79283932165,10.0
83,6,Y1050314,2.0,15.4527162329,30.0
83,6,Y1050317,5.8,50.2699238971,55.0
83,6,Y1050358,4.6,39.2750162137,50.0
83,6,Y1050360,3.2,26.4476239163,30.0
83,6,Y1050370,3.4,28.2801085303,20.0
83,6,Y1050372,4.8,41.1075008276,50.0
83,6,Y1050374,4.4,37.4425315998,30.0
83,6,Y1050396,3.2,26.4476239163,20.0
83,6,Y1050406,1.2,8.12277777728,10.0
83,6,Y1050417,6.6,57.5998623528,62.0
83,6,Y1050428,2.8,22.7826546885,20.0
83,6,Y1050435,1.8,13.620231619,10.0
83,6,Y1050448,3.2,26.4476239163,20.0
83,6,Y1050449,4.0,33.777562372,20.0
83,6,Y1050454,7.6,66.7622854223,90.0
83,6,Y9999984,5.8,50.2699238971,66.0
83,7,Y1050285,0.0,0.0,0.0
83,7,Y1050299,0.8,4.44728939015,10.0
83,7,Y1050316,2.0,15.6671925463,10.0
83,7,Y1050328,6.2,54.9368535927,71.0
83,7,Y1050344,6.0,53.0668697333,40.0
83,7,Y1050355,1.6,11.9272248276,10.0
83,7,Y1050362,7.6,68.0267406081,80.0
83,7,Y1050377,5.8,51.196885874,40.0
83,7,Y1050379,7.8,69.8967244675,60.0
83,7,Y1050381,6.4,56.806837452,55.0
83,7,Y1050391,2.4,19.407160265,10.0
83,7,Y1050427,9.4,84.8565953423,96.0
83,7,Y1050430,0.0,0.0,0.0
83,7,Y1050436,0.8,4.44728939015,10.0
83,7,Y1050441,0.0,0.0,0.0
83,7,Y1050442,2.0,15.6671925463,10.0
83,7,Y1050452,6.0,53.0668697333,40.0
83,7,Y1050453,2.8,23.1471279837,20.0
83,8,Y1050277,2.4,19.5571907051,10.0
83,8,Y1050288,0.0,0.0,0.0
83,8,Y1050300,2.4,19.5571907051,10.0
83,8,Y1050304,1.2,8.24460318662,10.0
83,8,Y1050309,0.0,0.0,0.0
83,8,Y1050329,3.6,30.8697782235,20.0
83,8,Y1050331,1.8,13.9008969458,10.0
83,8,Y1050332,5.0,44.067796995,40.0
83,8,Y1050337,2.2,17.671759452,10.0
83,8,Y1050351,6.8,61.0366782727,70.0
83,8,Y1050378,8.4,76.1201282973,93.0
83,8,Y1050385,8.2,74.2346970442,40.0
83,8,Y1050401,1.6,12.0154656928,10.0
83,8,Y1050409,1.2,8.24460318662,10.0
83,8,Y1050412,5.2,45.9532282481,30.0
83,8,Y1050423,1.4,10.1300344397,10.0
83,8,Y1050437,0.0,0.0,0.0
83,8,Y1050438,1.0,6.35917193354,10.0
83,9,Y1050281,1.2,8.04316916506,10.0
83,9,Y1050289,8.0,71.7882657235,60.0
83,9,Y1050291,6.8,60.5391310367,40.0
83,9,Y1050292,5.0,43.6654290066,50.0
83,9,Y1050310,2.0,15.5425922896,10.0
83,9,Y1050312,2.0,15.5425922896,10.0
83,9,Y1050315,2.8,23.0420154141,20.0
83,9,Y1050321,4.8,41.7905732254,20.0
83,9,Y1050327,0.0,0.0,0.0
83,9,Y1050334,2.2,17.4174480707,20.0
83,9,Y1050352,7.6,68.0385541613,80.0
83,9,Y1050380,6.6,58.6642752556,80.0
83,9,Y1050386,4.2,36.166005882,30.0
83,9,Y1050395,0.4,0.543746040537,10.0
83,9,Y1050399,0.0,0.0,0.0
83,9,Y1050421,4.8,41.7905732254,60.0
83,9,Y1050424,2.8,23.0420154141,30.0
83,9,Y1050439,2.4,19.2923038518,10.0
83,10,Y1050275,3.0,24.9257466724,20.0
83,10,Y1050276,3.0,24.9257466724,40.0
83,10,Y1050283,3.8,32.5133051181,20.0
83,10,Y1050290,0.0,0.0,0.0
83,10,Y1050306,0.6,2.16307133526,10.0
83,10,Y1050323,9.6,87.5231038496,88.0
83,10,Y1050336,7.0,62.863538901,50.0
83,10,Y1050343,0.0,0.0,0.0
83,10,Y1050345,1.2,7.85374016955,10.0
83,10,Y1050347,4.4,38.2039739524,20.0
83,10,Y1050357,2.4,19.2350778381,20.0
83,10,Y1050359,1.6,11.6475193924,20.0
83,10,Y1050389,0.0,0.0,0.0
83,10,Y1050390,1.2,7.85374016955,10.0
83,10,Y1050393,0.0,0.0,0.0
83,10,Y1050397,2.8,23.028857061,20.0
83,10,Y1050446,0.0,0.0,0.0
83,10,Y1050450,2.4,19.2350778381,10.0
84,1,Y1050286,7.2,64.3894253465,72.0
84,1,Y1050291,6.8,60.6070810669,40.0
84,1,Y1050301,0.0,0.0,10.0
84,1,Y1050306,0.6,1.98074473273,10.0
84,1,Y1050309,0.0,0.0,0.0
84,1,Y1050319,7.4,66.2805974863,76.0
84,1,Y1050347,4.4,37.9130153891,20.0
84,1,Y1050349,5.0,43.5865318086,65.0
84,1,Y1050350,2.0,15.2189497114,10.0
84,1,Y1050354,6.0,53.0423925076,50.0
84,1,Y1050373,2.8,22.7836382706,20.0
84,1,Y1050375,3.8,32.2394989697,30.0
84,1,Y1050395,0.4,0.0895725929202,10.0
84,1,Y1050418,1.4,9.54543329197,20.0
84,1,Y1050424,2.8,22.7836382706,30.0
84,1,Y1050435,1.8,13.3277775716,10.0
84,1,Y1050436,0.8,3.87191687254,10.0
84,1,Y1050441,0.0,0.0,0.0
84,1,Y1050444,2.0,15.2189497114,10.0
84,2,Y1050288,0.0,0.0,0.0
84,2,Y1050307,0.0,0.0,10.0
84,2,Y1050318,5.2,45.1766507272,40.0
84,2,Y1050322,9.8,87.8823335062,99.0
84,2,Y1050323,9.6,86.0255646897,88.0
84,2,Y1050324,4.6,39.6063442778,30.0
84,2,Y1050343,0.0,0.0,0.0
84,2,Y1050346,3.8,32.1792690119,50.0
84,2,Y1050358,4.6,39.6063442778,50.0
84,2,Y1050365,8.4,74.8849517909,96.0
