evaluation_num,kfold_split_num,username,qz_mean,video_pause_backward_seek_avg,label_val_predict,label_val_test
27,5,Y1050391,0.356573614603,-0.540427419962,32.3027025724,10.0
27,5,Y1050393,-1.83680357774,-0.662882387285,1.97607328927,0.0
27,5,Y1050402,-1.83680357774,-0.662882387285,1.97607328927,0.0
27,5,Y1050412,0.904917912689,0.451457814244,41.7909146536,30.0
27,5,Y1050422,0.904917912689,-0.662882387285,39.5807683704,40.0
27,5,Y1050426,0.356573614603,0.292266356883,33.954240454,40.0
27,5,Y1050448,0.904917912689,0.504521632834,41.8961597136,20.0
27,5,Y1050449,0.356573614603,1.16781937237,35.6907839622,20.0
27,5,Y1050453,0.356573614603,0.439212317034,34.2456883146,20.0
27,6,Y1050277,-0.191770683484,2.05663834211,29.1815290023,10.0
27,6,Y1050278,0.904917912689,-0.344499472563,38.8753621442,54.0
27,6,Y1050287,0.904917912689,-0.435466019399,38.7020871134,50.0
27,6,Y1050289,0.904917912689,3.84754223742,46.8604531653,60.0
27,6,Y1050293,0.904917912689,-0.435466019399,38.7020871134,80.0
27,6,Y1050304,-0.191770683484,0.332064221223,25.8965232031,10.0
27,6,Y1050320,0.356573614603,-0.662882387285,31.135113542,10.0
27,6,Y1050342,0.356573614603,0.0193667163742,32.4346762775,50.0
27,6,Y1050349,0.904917912689,-0.344499472563,38.8753621442,65.0
27,6,Y1050366,0.904917912689,0.0667451250903,39.6587096802,10.0
27,6,Y1050368,0.904917912689,0.133074899522,39.7850560581,20.0
27,6,Y1050380,0.356573614603,-0.662882387285,31.135113542,80.0
27,6,Y1050390,-0.74011498157,-0.662882387285,16.8675415562,10.0
27,6,Y1050394,0.630745763646,-0.264903743882,35.4600848001,20.0
27,6,Y1050406,-0.74011498157,-0.662882387285,16.8675415562,10.0
27,6,Y1050415,0.356573614603,-0.662882387285,31.135113542,30.0
27,6,Y1050430,-1.83680357774,-0.662882387285,2.5999695704,0.0
27,6,Y1050435,0.630745763646,-0.662882387285,34.7020065385,10.0
27,7,Y1050279,0.904917912689,1.95240584102,44.416637117,70.0
27,7,Y1050281,-0.191770683484,-0.662882387285,22.8178595226,10.0
27,7,Y1050284,0.904917912689,0.0193667163742,38.3378211677,30.0
27,7,Y1050288,-1.83680357774,-0.662882387285,2.75611373807,0.0
27,7,Y1050292,0.904917912689,-0.0659144221802,38.0696381089,50.0
27,7,Y1050307,-1.83680357774,-0.662882387285,2.75611373807,10.0
27,7,Y1050308,-1.83680357774,1.59931200747,9.87002219028,10.0
27,7,Y1050311,-0.191770683484,1.14611144579,28.5065910255,20.0
27,7,Y1050327,-1.83680357774,-0.662882387285,2.75611373807,0.0
27,7,Y1050344,0.356573614603,1.2184712,35.4213888833,40.0
27,7,Y1050353,0.356573614603,1.2641720969,35.5651042057,50.0
27,7,Y1050376,0.904917912689,-0.0791803764296,38.0279207462,90.0
27,7,Y1050398,-1.83680357774,-0.662882387285,2.75611373807,0.0
27,7,Y1050399,-1.83680357774,-0.662882387285,2.75611373807,0.0
27,7,Y1050414,-0.191770683484,0.531053542925,26.5724223157,53.0
27,7,Y1050420,0.904917912689,-0.662882387285,36.1923567123,75.0
27,7,Y1050437,-1.83680357774,8.8886050544,32.7926160829,0.0
27,7,Y1050446,-1.83680357774,-0.662882387285,2.75611373807,0.0
27,8,Y1050276,0.904917912689,0.133074899522,41.2186184902,40.0
27,8,Y1050283,-0.191770683484,-0.344499472563,24.3415464489,20.0
27,8,Y1050285,-1.83680357774,-0.662882387285,0.0,0.0
27,8,Y1050317,0.904917912689,0.258752365189,41.4694887161,55.0
27,8,Y1050321,0.356573614603,-0.662882387285,31.6678911287,20.0
27,8,Y1050325,-0.465942832527,0.663713090195,22.3731418655,20.0
27,8,Y1050341,-0.74011498157,-0.327742476716,16.4131132244,20.0
27,8,Y1050355,-0.191770683484,-0.662882387285,23.7060085399,10.0
27,8,Y1050357,0.356573614603,1.08064309772,35.1482177728,20.0
27,8,Y1050361,0.630745763646,-0.0659144221802,36.8404660026,30.0
27,8,Y1050369,0.904917912689,0.133074899522,41.2186184902,10.0
27,8,Y1050392,-0.465942832527,-0.662882387285,19.7250672455,20.0
27,8,Y1050400,0.904917912689,0.0667451250903,41.0862147581,20.0
27,8,Y1050407,-1.28845927966,0.531053542925,10.1655105212,10.0
27,8,Y1050413,0.356573614603,-0.662882387285,31.6678911287,60.0
27,8,Y1050424,0.904917912689,-0.662882387285,39.6297737176,30.0
27,8,Y1050447,0.0824014655595,-0.208049651512,28.5948611339,10.0
27,8,Y1050454,-1.83680357774,-0.662882387285,0.0,90.0
27,9,Y1050280,-0.191770683484,0.929032186328,27.698739607,10.0
27,9,Y1050282,-0.191770683484,-0.264903743882,25.3422179113,10.0
27,9,Y1050300,0.904917912689,-0.662882387285,39.7198694645,10.0
27,9,Y1050301,-1.83680357774,-0.173062517991,2.77875063436,10.0
27,9,Y1050303,0.904917912689,0.292266356883,41.605086821,20.0
27,9,Y1050305,0.904917912689,-0.132244196611,40.7672124393,20.0
27,9,Y1050319,0.904917912689,0.0446352002799,41.1163267642,76.0
27,9,Y1050332,0.356573614603,0.000415352251024,33.4474687928,40.0
27,9,Y1050343,-1.83680357774,-0.662882387285,1.81197250183,0.0
27,9,Y1050348,0.904917912689,1.00862791501,43.0189998385,10.0
27,9,Y1050354,0.630745763646,0.610649271606,38.4427029103,50.0
27,9,Y1050370,0.904917912689,0.684122251681,42.3785093258,20.0
27,9,Y1050375,0.904917912689,-0.662882387285,39.7198694645,30.0
27,9,Y1050387,-1.83680357774,0.221514598763,3.55754412967,10.0
27,9,Y1050403,0.356573614603,0.531053542925,34.4948117676,20.0
27,9,Y1050417,0.904917912689,-0.662882387285,39.7198694645,62.0
27,9,Y1050419,-0.74011498157,-0.662882387285,16.9751312869,10.0
27,9,Y1050450,0.356573614603,0.246783082669,33.9337351721,10.0
27,10,Y1050275,0.356573614603,-0.662882387285,31.1265360592,20.0
27,10,Y1050313,0.356573614603,-0.662882387285,31.1265360592,30.0
27,10,Y1050334,0.0824014655595,0.133074899522,28.4878393647,20.0
27,10,Y1050337,0.0824014655595,-0.662882387285,27.5887763101,10.0
27,10,Y1050356,0.356573614603,0.856672433706,32.8429291645,30.0
27,10,Y1050358,0.904917912689,-0.208049651512,38.7158058751,50.0
27,10,Y1050362,0.630745763646,0.0534791708408,35.4734525577,80.0
27,10,Y1050365,0.904917912689,2.08678823943,41.307909746,96.0
27,10,Y1050372,0.356573614603,-0.0659144221802,31.8008333503,50.0
27,10,Y1050377,0.904917912689,-0.662882387285,38.2020555576,40.0
27,10,Y1050381,0.904917912689,0.246783082669,39.2295561908,55.0
27,10,Y1050386,0.904917912689,0.292266356883,39.2809312233,30.0
27,10,Y1050388,-0.191770683484,0.292266356883,25.1298922265,20.0
27,10,Y1050410,0.904917912689,-0.662882387285,38.2020555576,20.0
27,10,Y1050416,0.356573614603,-0.662882387285,31.1265360592,63.0
27,10,Y1050429,-1.28845927966,-0.662882387285,9.89997756408,10.0
27,10,Y1050432,-1.83680357774,-0.662882387285,2.82445806569,0.0
27,10,Y1050433,-1.83680357774,-0.662882387285,2.82445806569,0.0
28,1,Y1050296,0.356573614603,-0.662882387285,31.131126011,20.0
28,1,Y1050301,-1.83680357774,-0.173062517991,3.25741761849,10.0
28,1,Y1050312,-0.191770683484,-0.662882387285,24.0684715662,10.0
28,1,Y1050316,-0.191770683484,0.194302382387,24.7280629918,10.0
28,1,Y1050323,0.904917912689,0.486833693304,39.0784705431,88.0
28,1,Y1050328,0.0824014655595,1.161995294,29.0040160753,71.0
28,1,Y1050336,0.356573614603,-0.486002990394,31.2672321782,50.0
28,1,Y1050354,0.630745763646,0.610649271606,35.6424176381,50.0
28,1,Y1050365,0.904917912689,2.08678823943,40.3096126928,96.0
28,1,Y1050368,0.904917912689,0.133074899522,38.8062582088,20.0
28,1,Y1050379,0.904917912689,0.587907635294,39.1562454965,60.0
28,1,Y1050380,0.356573614603,-0.662882387285,31.131126011,80.0
28,1,Y1050386,0.904917912689,0.292266356883,38.9287537593,30.0
28,1,Y1050388,-0.191770683484,0.292266356883,24.8034448697,20.0
28,1,Y1050390,-0.74011498157,-0.662882387285,17.0058171214,10.0
28,1,Y1050400,0.904917912689,0.0667451250903,38.7552183956,20.0
28,1,Y1050407,-1.28845927966,0.531053542925,10.8618793059,10.0
28,1,Y1050409,-0.191770683484,-0.662882387285,24.0684715662,10.0
28,1,Y1050433,-1.83680357774,-0.662882387285,2.88050823171,0.0
28,2,Y1050281,-0.191770683484,-0.662882387285,24.0886943861,10.0
28,2,Y1050285,-1.83680357774,-0.662882387285,2.10462466132,0.0
28,2,Y1050289,0.904917912689,3.84754223742,45.5573491825,60.0
28,2,Y1050293,0.904917912689,-0.435466019399,39.0882337257,80.0
28,2,Y1050297,-1.83680357774,-0.662882387285,2.10462466132,10.0
28,2,Y1050304,-0.191770683484,0.332064221223,25.5914756318,10.0
28,2,Y1050305,0.904917912689,-0.132244196611,39.5462241995,20.0
28,2,Y1050319,0.904917912689,0.0446352002799,39.8133853096,76.0
28,2,Y1050320,0.356573614603,-0.662882387285,31.4167176276,10.0
28,2,Y1050341,-0.74011498157,-0.327742476716,17.2668711436,20.0
28,2,Y1050351,0.904917912689,0.0951721712751,39.889717056,70.0
28,2,Y1050395,-1.83680357774,-0.397563291152,2.50536632766,10.0
28,2,Y1050412,0.904917912689,0.451457814244,40.4278558645,30.0
28,2,Y1050419,-0.74011498157,-0.662882387285,16.7606711445,10.0
28,2,Y1050423,-0.74011498157,-0.662882387285,16.7606711445,10.0
28,2,Y1050439,0.356573614603,0.292266356883,32.8593876236,10.0
28,2,Y1050444,0.356573614603,0.929032186328,33.8211676209,10.0
28,2,Y1050449,0.356573614603,1.16781937237,34.1818351198,20.0
28,2,Y9999984,-0.74011498157,0.597383317356,18.6641940566,66.0
28,3,Y1050292,0.904917912689,-0.0659144221802,40.1601057509,50.0
28,3,Y1050311,-0.191770683484,1.14611144579,30.8783310652,20.0
28,3,Y1050329,-1.5626314287,-0.208049651512,7.46753675294,20.0
28,3,Y1050339,0.904917912689,-0.435466019399,38.6391632951,20.0
28,3,Y1050348,0.904917912689,1.00862791501,44.5825384329,10.0
28,3,Y1050374,0.904917912689,0.292266356883,41.6342499782,30.0
28,3,Y1050376,0.904917912689,-0.0791803764296,40.1055078188,90.0
28,3,Y1050381,0.904917912689,0.246783082669,41.4470570577,55.0
28,3,Y1050382,0.904917912689,0.929032186328,44.2549508268,20.0
28,3,Y1050406,-0.74011498157,-0.662882387285,16.2981379508,10.0
28,3,Y1050421,0.904917912689,-0.662882387285,37.7031987054,60.0
28,3,Y1050425,-0.191770683484,-0.662882387285,23.4331582023,10.0
28,3,Y1050435,0.630745763646,-0.662882387285,34.1356885796,10.0
28,3,Y1050437,-1.83680357774,8.8886050544,41.3386101762,0.0
28,3,Y1050445,0.904917912689,-0.450627111334,38.5767656527,20.0
28,3,Y1050446,-1.83680357774,-0.662882387285,2.02809744776,0.0
28,3,Y1050447,0.0824014655595,-0.208049651512,28.8725975075,10.0
28,3,Y1050448,0.904917912689,0.504521632834,42.5078169256,20.0
28,3,Y1050453,0.356573614603,0.439212317034,35.1040068436,20.0
28,4,Y1050275,0.356573614603,-0.662882387285,31.9988335367,20.0
28,4,Y1050276,0.904917912689,0.133074899522,40.5586862939,40.0
28,4,Y1050282,-0.191770683484,-0.264903743882,25.2579826811,10.0
28,4,Y1050288,-1.83680357774,-0.662882387285,2.61009424548,0.0
28,4,Y1050300,0.904917912689,-0.662882387285,39.3460183595,10.0
28,4,Y1050302,-1.83680357774,0.133074899522,3.82276217981,10.0
28,4,Y1050307,-1.83680357774,-0.662882387285,2.61009424548,10.0
28,4,Y1050313,0.356573614603,-0.662882387285,31.9988335367,30.0
28,4,Y1050322,0.904917912689,0.752152789437,41.5018724653,99.0
28,4,Y1050345,-1.28845927966,-0.662882387285,9.95727906829,10.0
28,4,Y1050355,-0.191770683484,-0.662882387285,24.6516487139,10.0
28,4,Y1050359,-0.191770683484,-0.662882387285,24.6516487139,20.0
28,4,Y1050394,0.630745763646,-0.264903743882,36.2787599153,20.0
28,4,Y1050398,-1.83680357774,-0.662882387285,2.61009424548,0.0
28,4,Y1050404,0.356573614603,-0.662882387285,31.9988335367,10.0
28,4,Y1050415,0.356573614603,-0.662882387285,31.9988335367,30.0
28,4,Y1050442,-0.191770683484,3.38926379937,30.825230924,10.0
28,4,Y1050443,-1.83680357774,-0.662882387285,2.61009424548,0.0
28,5,Y1050277,-0.191770683484,2.05663834211,28.3615996052,10.0
28,5,Y1050295,0.356573614603,-0.662882387285,31.4842575035,30.0
28,5,Y1050309,-1.83680357774,-0.662882387285,2.7382422232,0.0
28,5,Y1050327,-1.83680357774,-0.662882387285,2.7382422232,0.0
28,5,Y1050332,0.356573614603,0.000415352251024,32.4754394366,40.0
28,5,Y1050334,0.0824014655595,0.133074899522,29.0804239122,20.0
28,5,Y1050360,0.904917912689,0.265734446792,40.058416028,30.0
28,5,Y1050363,-1.83680357774,-0.662882387285,2.7382422232,0.0
28,5,Y1050377,0.904917912689,-0.662882387285,38.6707613235,40.0
28,5,Y1050378,0.356573614603,1.32701082973,34.4578033005,93.0
28,5,Y1050385,0.904917912689,0.133074899522,39.8601796423,40.0
28,5,Y1050389,-1.83680357774,-0.662882387285,2.7382422232,0.0
28,5,Y1050392,-0.465942832527,-0.662882387285,20.7045017734,20.0
28,5,Y1050411,0.356573614603,-0.662882387285,31.4842575035,10.0
28,5,Y1050416,0.356573614603,-0.662882387285,31.4842575035,63.0
28,5,Y1050431,-1.83680357774,-0.662882387285,2.7382422232,0.0
28,5,Y1050436,-0.74011498157,-0.344499472563,17.5870171909,10.0
28,5,Y1050440,-0.191770683484,-0.662882387285,24.2977536834,10.0
28,6,Y1050274,0.904917912689,-0.662882387285,38.8572106469,80.0
28,6,Y1050294,0.904917912689,0.474199450555,41.4018578043,40.0
28,6,Y1050298,0.356573614603,0.531053542925,34.1327801273,10.0
28,6,Y1050299,-1.83680357774,0.133074899522,3.65691347825,10.0
28,6,Y1050303,0.904917912689,0.292266356883,40.99471426,20.0
28,6,Y1050324,0.904917912689,0.322588539162,41.0625715174,30.0
28,6,Y1050326,-0.191770683484,0.929032186328,27.6270965969,20.0
28,6,Y1050349,0.904917912689,-0.344499472563,39.5697118512,65.0
28,6,Y1050364,0.904917912689,-0.321757836251,39.6206047934,72.0
28,6,Y1050366,0.904917912689,0.0667451250903,40.4900259057,10.0
28,6,Y1050370,0.904917912689,0.684122251681,41.8716388187,20.0
28,6,Y1050371,0.904917912689,0.822904547557,42.1822162661,40.0
28,6,Y1050373,0.904917912689,-0.295517485315,39.679327422,20.0
28,6,Y1050391,0.356573614603,-0.540427419962,31.734939536,10.0
28,6,Y1050396,0.904917912689,0.199404673953,40.7869014099,20.0
28,6,Y1050408,0.356573614603,-0.662882387285,31.4609006109,10.0
28,6,Y1050418,-0.74011498157,-0.662882387285,16.6682805391,20.0
28,6,Y1050420,0.904917912689,-0.662882387285,38.8572106469,75.0
28,7,Y1050279,0.904917912689,1.95240584102,41.6535695474,70.0
28,7,Y1050306,-1.83680357774,-0.662882387285,2.43086901528,10.0
28,7,Y1050330,0.904917912689,-0.530222840015,38.2310712113,10.0
28,7,Y1050342,0.356573614603,0.0193667163742,31.8652593949,50.0
28,7,Y1050350,0.904917912689,0.0446352002799,39.0235581029,10.0
28,7,Y1050358,0.904917912689,-0.208049651512,38.675212218,50.0
28,7,Y1050367,0.904917912689,-0.264903743882,38.5968343929,90.0
28,7,Y1050369,0.904917912689,0.133074899522,39.1454791642,10.0
28,7,Y1050375,0.904917912689,-0.662882387285,38.0481896216,30.0
28,7,Y1050393,-1.83680357774,-0.662882387285,2.43086901528,0.0
28,7,Y1050402,-1.83680357774,-0.662882387285,2.43086901528,0.0
28,7,Y1050417,0.904917912689,-0.662882387285,38.0481896216,62.0
28,7,Y1050422,0.904917912689,-0.662882387285,38.0481896216,40.0
28,7,Y1050426,0.356573614603,0.292266356883,32.2414729514,40.0
28,7,Y1050427,0.904917912689,0.701615818442,39.9292574085,96.0
28,7,Y1050428,0.904917912689,-0.662882387285,38.0481896216,20.0
28,7,Y1050432,-1.83680357774,-0.662882387285,2.43086901528,0.0
28,7,Y9999985,0.630745763646,-0.662882387285,34.486457561,59.0
28,8,Y1050280,-0.191770683484,0.929032186328,27.2387405999,10.0
28,8,Y1050283,-0.191770683484,-0.344499472563,24.8004447503,20.0
28,8,Y1050287,0.904917912689,-0.435466019399,39.0207457452,50.0
28,8,Y1050291,0.904917912689,-0.662882387285,38.5853357716,40.0
28,8,Y1050314,0.0824014655595,0.133074899522,29.3134219398,30.0
28,8,Y1050337,0.0824014655595,-0.662882387285,27.7894870338,10.0
28,8,Y1050344,0.356573614603,1.2184712,34.99013124,40.0
28,8,Y1050346,0.356573614603,-0.662882387285,31.3881032797,50.0
28,8,Y1050352,0.904917912689,-0.47559831952,38.9439086912,80.0
28,8,Y1050356,0.356573614603,0.856672433706,34.2974335563,30.0
28,8,Y1050361,0.630745763646,-0.0659144221802,36.1296707052,30.0
28,8,Y1050372,0.356573614603,-0.0659144221802,32.5310544593,50.0
28,8,Y1050383,-0.191770683484,-0.662882387285,24.1908707878,10.0
28,8,Y1050399,-1.83680357774,-0.662882387285,2.59917331214,0.0
28,8,Y1050403,0.356573614603,0.531053542925,33.6740056388,20.0
28,8,Y1050410,0.904917912689,-0.662882387285,38.5853357716,20.0
28,8,Y1050450,0.356573614603,0.246783082669,33.129743171,10.0
28,8,Y1050451,-1.83680357774,-0.662882387285,2.59917331214,0.0
28,9,Y1050278,0.904917912689,-0.344499472563,39.237161863,54.0
28,9,Y1050286,0.904917912689,0.531053542925,40.937702952,72.0
28,9,Y1050290,-1.83680357774,-0.662882387285,0.23223575204,0.0
28,9,Y1050315,0.356573614603,0.597383317356,33.3892223168,20.0
28,9,Y1050317,0.904917912689,0.258752365189,40.4088265354,55.0
28,9,Y1050325,-0.465942832527,0.663713090195,22.0020869252,20.0
28,9,Y1050331,0.0824014655595,-0.662882387285,27.1028190252,10.0
28,9,Y1050335,0.0824014655595,0.554464050799,29.467207704,10.0
28,9,Y1050340,0.356573614603,0.133074899522,32.4874202231,10.0
28,9,Y1050343,-1.83680357774,-0.662882387285,0.23223575204,0.0
28,9,Y1050362,0.630745763646,0.0534791708408,36.1714803319,80.0
28,9,Y1050397,0.356573614603,-0.662882387285,30.9414737785,20.0
28,9,Y1050401,-0.191770683484,-0.264903743882,24.0371374942,10.0
28,9,Y1050429,-1.28845927966,-0.662882387285,7.90954525866,10.0
28,9,Y1050438,-1.83680357774,-0.662882387285,0.23223575204,10.0
28,9,Y1050441,-1.83680357774,-0.662882387285,0.23223575204,0.0
28,9,Y1050452,0.904917912689,0.0718474166557,40.0458107739,40.0
28,9,Y1050454,-1.83680357774,-0.662882387285,0.23223575204,90.0
28,10,Y1050284,0.904917912689,0.0193667163742,41.0684594953,30.0
28,10,Y1050308,-1.83680357774,1.59931200747,5.03697149933,10.0
28,10,Y1050310,0.904917912689,-0.435466019399,40.3248303656,10.0
28,10,Y1050318,0.356573614603,0.663713090195,34.3990099408,40.0
28,10,Y1050321,0.356573614603,-0.662882387285,32.2300916489,20.0
28,10,Y1050333,0.904917912689,-0.463893065584,40.2783535447,10.0
28,10,Y1050338,-0.191770683484,0.133074899522,25.8085184726,10.0
28,10,Y1050347,0.356573614603,0.0718474166557,33.4313387045,20.0
28,10,Y1050353,0.356573614603,1.2641720969,35.3807308536,50.0
28,10,Y1050357,0.356573614603,1.08064309772,35.0806699759,20.0
28,10,Y1050384,0.904917912689,0.398393995654,41.6881504359,30.0
28,10,Y1050387,-1.83680357774,0.221514598763,2.78434057078,10.0
28,10,Y1050405,-1.28845927966,-0.662882387285,9.06131919306,10.0
28,10,Y1050413,0.356573614603,-0.662882387285,32.2300916489,60.0
28,10,Y1050414,-0.191770683484,0.531053542925,26.4591939604,53.0
28,10,Y1050424,0.904917912689,-0.662882387285,39.9530158008,30.0
28,10,Y1050430,-1.83680357774,-0.662882387285,1.33839504112,0.0
28,10,Y1050434,0.904917912689,1.72498947313,43.8570687278,20.0
29,1,Y1050275,0.356573614603,-0.662882387285,31.4808605819,20.0
29,1,Y1050303,0.904917912689,0.292266356883,40.6516810207,20.0
29,1,Y1050306,-1.83680357774,-0.662882387285,2.2219379444,10.0
29,1,Y1050312,-0.191770683484,-0.662882387285,24.1661299225,10.0
29,1,Y1050318,0.356573614603,0.663713090195,34.0587630523,40.0
29,1,Y1050320,0.356573614603,-0.662882387285,31.4808605819,10.0
29,1,Y1050324,0.904917912689,0.322588539162,40.7106045056,30.0
29,1,Y1050334,0.0824014655595,0.133074899522,29.3702367351,20.0
29,1,Y1050354,0.630745763646,0.610649271606,37.6130122841,50.0
29,1,Y1050356,0.356573614603,0.856672433706,34.4337306869,30.0
29,1,Y1050376,0.904917912689,-0.0791803764296,39.9298683297,90.0
29,1,Y1050386,0.904917912689,0.292266356883,40.6516810207,30.0
29,1,Y1050392,-0.465942832527,-0.662882387285,20.5087645928,20.0
29,1,Y1050399,-1.83680357774,-0.662882387285,2.2219379444,0.0
29,1,Y1050417,0.904917912689,-0.662882387285,38.7955912413,62.0
29,1,Y1050418,-0.74011498157,-0.662882387285,16.8513992631,20.0
29,1,Y1050434,0.904917912689,1.72498947313,43.4358156898,20.0
29,1,Y1050436,-0.74011498157,-0.344499472563,17.4700958563,10.0
29,1,Y1050441,-1.83680357774,-0.662882387285,2.2219379444,0.0
29,2,Y1050274,0.904917912689,-0.662882387285,36.766262295,80.0
29,2,Y1050290,-1.83680357774,-0.662882387285,1.60605770365,0.0
29,2,Y1050296,0.356573614603,-0.662882387285,29.7342213768,20.0
29,2,Y1050297,-1.83680357774,-0.662882387285,1.60605770365,10.0
29,2,Y1050301,-1.83680357774,-0.173062517991,3.25910693114,10.0
29,2,Y1050305,0.904917912689,-0.132244196611,38.5570656212,20.0
29,2,Y1050308,-1.83680357774,1.59931200747,9.24053505159,10.0
29,2,Y1050310,0.904917912689,-0.435466019399,37.5337494364,10.0
29,2,Y1050319,0.904917912689,0.0446352002799,39.1540000633,76.0
29,2,Y1050342,0.356573614603,0.0193667163742,32.0366828008,50.0
29,2,Y1050360,0.904917912689,0.265734446792,39.9001681172,30.0
29,2,Y1050361,0.630745763646,-0.0659144221802,35.2648955799,30.0
29,2,Y1050363,-1.83680357774,-0.662882387285,1.60605770365,0.0
29,2,Y1050381,0.904917912689,0.246783082669,39.836210855,55.0
29,2,Y1050409,-0.191770683484,-0.662882387285,22.7021804585,10.0
29,2,Y1050421,0.904917912689,-0.662882387285,36.766262295,60.0
29,2,Y1050432,-1.83680357774,-0.662882387285,1.60605770365,0.0
29,2,Y1050437,-1.83680357774,8.8886050544,33.8405176076,0.0
29,2,Y9999984,-0.74011498157,0.597383317356,19.923297446,66.0
29,3,Y1050284,0.904917912689,0.0193667163742,40.421557336,30.0
29,3,Y1050304,-0.191770683484,0.332064221223,25.2350400243,10.0
29,3,Y1050323,0.904917912689,0.486833693304,41.2917877698,88.0
29,3,Y1050331,0.0824014655595,-0.662882387285,27.325018109,10.0
29,3,Y1050332,0.356573614603,0.000415352251024,32.5019622672,40.0
29,3,Y1050340,0.356573614603,0.133074899522,32.748919552,10.0
29,3,Y1050344,0.356573614603,1.2184712,34.7694791636,40.0
29,3,Y1050346,0.356573614603,-0.662882387285,31.2671758372,50.0
29,3,Y1050358,0.904917912689,-0.208049651512,39.9982019885,50.0
29,3,Y1050374,0.904917912689,0.292266356883,40.9295837513,30.0
29,3,Y1050377,0.904917912689,-0.662882387285,39.1514912935,40.0
29,3,Y1050395,-1.83680357774,-0.397563291152,0.223828584395,10.0
29,3,Y1050419,-0.74011498157,-0.662882387285,15.4985449245,10.0
29,3,Y1050429,-1.28845927966,-0.662882387285,7.61422946814,10.0
29,3,Y1050435,0.630745763646,-0.662882387285,35.2093335653,10.0
29,3,Y1050438,-1.83680357774,-0.662882387285,0.0,10.0
29,3,Y1050452,0.904917912689,0.0718474166557,40.5192547239,40.0
29,3,Y1050453,0.356573614603,0.439212317034,33.3188209798,20.0
29,3,Y1050454,-1.83680357774,-0.662882387285,0.0,90.0
29,4,Y1050291,0.904917912689,-0.662882387285,39.083971878,40.0
29,4,Y1050292,0.904917912689,-0.0659144221802,40.1409197242,50.0
29,4,Y1050299,-1.83680357774,0.133074899522,3.87220186225,10.0
29,4,Y1050315,0.356573614603,0.597383317356,33.9910994589,20.0
29,4,Y1050316,-0.191770683484,0.194302382387,25.9532270547,10.0
29,4,Y1050325,-0.465942832527,0.663713090195,23.1222279634,20.0
29,4,Y1050333,0.904917912689,-0.463893065584,39.4362878267,10.0
29,4,Y1050338,-0.191770683484,0.133074899522,25.8448221487,10.0
29,4,Y1050353,0.356573614603,1.2641720969,35.171666936,50.0
29,4,Y1050367,0.904917912689,-0.264903743882,39.7886037755,90.0
29,4,Y1050371,0.904917912689,0.822904547557,41.7145976278,40.0
29,4,Y1050373,0.904917912689,-0.295517485315,39.7344013225,20.0
29,4,Y1050388,-0.191770683484,0.292266356883,26.1266749077,20.0
29,4,Y1050389,-1.83680357774,-0.662882387285,2.46293806719,0.0
29,4,Y1050403,0.356573614603,0.531053542925,33.8736608084,20.0
29,4,Y1050422,0.904917912689,-0.662882387285,39.083971878,40.0
29,4,Y1050430,-1.83680357774,-0.662882387285,2.46293806719,0.0
29,4,Y1050450,0.356573614603,0.246783082669,33.3703523089,10.0
29,5,Y1050289,0.904917912689,3.84754223742,44.7251640771,60.0
29,5,Y1050293,0.904917912689,-0.435466019399,38.2568469039,80.0
29,5,Y1050298,0.356573614603,0.531053542925,32.7249268639,10.0
29,5,Y1050322,0.904917912689,0.752152789437,40.0504215776,99.0
29,5,Y1050330,0.904917912689,-0.530222840015,38.1137425405,10.0
29,5,Y1050336,0.356573614603,-0.486002990394,31.188940042,50.0
29,5,Y1050339,0.904917912689,-0.435466019399,38.2568469039,20.0
29,5,Y1050343,-1.83680357774,-0.662882387285,2.95547376005,0.0
29,5,Y1050351,0.904917912689,0.0951721712751,39.0582313318,70.0
29,5,Y1050362,0.630745763646,0.0534791708408,35.4994731455,80.0
29,5,Y1050375,0.904917912689,-0.662882387285,37.9133964342,30.0
29,5,Y1050379,0.904917912689,0.587907635294,39.8023740167,60.0
29,5,Y1050396,0.904917912689,0.199404673953,39.2156461316,20.0
29,5,Y1050406,-0.74011498157,-0.662882387285,16.9386428297,10.0
29,5,Y1050442,-0.191770683484,3.38926379937,30.0498902733,10.0
29,5,Y1050443,-1.83680357774,-0.662882387285,2.95547376005,0.0
29,5,Y1050445,0.904917912689,-0.450627111334,38.2339502048,20.0
29,5,Y1050451,-1.83680357774,-0.662882387285,2.95547376005,0.0
29,6,Y1050277,-0.191770683484,2.05663834211,29.7109883896,10.0
29,6,Y1050309,-1.83680357774,-0.662882387285,2.33728616047,0.0
29,6,Y1050311,-0.191770683484,1.14611144579,27.7160641793,20.0
29,6,Y1050314,0.0824014655595,0.133074899522,29.0657712602,30.0
29,6,Y1050317,0.904917912689,0.258752365189,40.0488012545,55.0
29,6,Y1050327,-1.83680357774,-0.662882387285,2.33728616047,0.0
29,6,Y1050347,0.356573614603,0.0718474166557,32.5008499559,20.0
29,6,Y1050359,-0.191770683484,-0.662882387285,23.7526385974,20.0
29,6,Y1050364,0.904917912689,-0.321757836251,38.7769290453,72.0
29,6,Y1050372,0.356573614603,-0.0659144221802,32.1990198522,50.0
29,6,Y1050384,0.904917912689,0.398393995654,40.3547498986,30.0
29,6,Y1050390,-0.74011498157,-0.662882387285,16.6141877851,10.0
29,6,Y1050397,0.356573614603,-0.662882387285,30.8910894097,20.0
