username,active_num_days,problem_num_days,problem_avg_count,problem_sum_count,num_incomplete,seek_video_sum,pause_video_sum,stop_video_sum,video_forward_seek_avg,video_backward_seek_sum,video_backward_seek_avg,video_pause_backward_seek_sum,all_type_video_forward_seek_avg,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_avg,video_pause_sum,video_events_avg,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,final_score
os15,0.5,0.0,0.0,0.0,0.388888889,0.444444444,0.5555555560000001,0.611111111,0.497474748,0.388888889,0.194444444,0.0,0.502525253,0.5555555560000001,0.20959596,0.712121212,1.166666667,2.535353535,0.5555555560000001,0.5,0.611111111,0
os16,0.5,0.0,0.0,0.0,0.388888889,0.444444444,0.5555555560000001,0.611111111,0.497474748,0.388888889,0.194444444,0.0,0.502525253,0.5555555560000001,0.20959596,0.712121212,1.166666667,2.535353535,0.5555555560000001,0.5,0.611111111,0
os17,0.5,0.0,0.0,0.0,0.388888889,0.444444444,0.5555555560000001,0.611111111,0.497474748,0.388888889,0.194444444,0.0,0.502525253,0.5555555560000001,0.20959596,0.712121212,1.166666667,2.535353535,0.5555555560000001,0.5,0.611111111,0
os18,0.5,0.0,0.0,0.0,0.388888889,0.444444444,0.5555555560000001,0.611111111,0.497474748,0.388888889,0.194444444,0.0,0.502525253,0.5555555560000001,0.20959596,0.712121212,1.166666667,2.535353535,0.5555555560000001,0.5,0.611111111,0
os19,0.944444444,0.0,0.0,0.0,0.666666667,0.444444444,0.666666667,0.333333333,0.035714286,0.222222222,0.031746032,0.111111111,0.043650794000000014,0.388888889,0.055555556,0.099206349,1.611111111,1.484920635,0.0,0.0,0.0,0
os20,0.5,0.0,0.0,0.0,0.388888889,0.444444444,0.5555555560000001,0.611111111,0.497474748,0.388888889,0.194444444,0.0,0.502525253,0.5555555560000001,0.20959596,0.712121212,1.166666667,2.535353535,0.5555555560000001,0.5,0.611111111,0
os21,0.944444444,0.0,0.0,0.0,0.666666667,0.444444444,0.666666667,0.333333333,0.035714286,0.222222222,0.031746032,0.111111111,0.043650794000000014,0.388888889,0.055555556,0.099206349,1.611111111,1.484920635,0.0,0.0,0.0,0
os22,1.666666667,0.388888889,6.231481482,9.666666667000001,1.277777778,1.888888889,3.0,2.666666667,0.045833333,2.0,0.38287037,1.0555555559999998,0.075154321,3.611111111,0.611265432,0.686419753,9.888888889,5.274074074,0.611111111,0.5,0.666666667,1
os23,3.111111111,0.7777777779999999,15.11111111,22.61111111,1.111111111,3.5555555560000003,5.388888889,7.1111111110000005,1.454075795,4.277777778,0.529579086,2.111111111,1.633802211,8.111111111,0.8108293540000001,2.444631565,20.66666667,9.793413128,1.388888889,1.166666667,1.777777778,1
os24,0.7222222220000001,0.444444444,9.055555556,16.77777778,1.111111111,0.944444444,1.111111111,0.111111111,1.62962963,1.0,0.272486772,0.111111111,1.681216931,1.111111111,0.308201058,1.989417989,3.888888889,6.0806878310000005,0.7222222220000001,0.388888889,0.944444444,1
os25,0.444444444,0.388888889,2.444444444,7.166666667,0.111111111,0.111111111,0.444444444,0.333333333,0.076388889,0.111111111,0.013888889,0.111111111,0.076388889,0.222222222,0.027777778,0.104166667,1.0555555559999998,0.541666667,0.666666667,0.5,0.7222222220000001,1
os26,0.7777777779999999,0.055555556,4.5,4.5,0.5555555560000001,1.0,1.5,1.166666667,0.8310185179999999,3.944444444,0.418253968,1.277777778,0.877380952,5.666666667,0.610846561,1.4882275130000002,8.5,4.954365079,0.611111111,0.388888889,0.666666667,1
os27,2.222222222,0.666666667,9.212962962999999,14.5,2.222222222,3.0,3.611111111,2.555555556,2.617807039,6.666666667,0.790085378,1.277777778,2.669684945,9.0,1.116313933,3.785998878,9.5,11.19678331,1.222222222,0.833333333,1.5,3
os28,1.944444444,0.111111111,9.388888889,9.388888889,1.222222222,3.444444444,3.611111111,4.333333333,1.992633442,7.833333333,1.094279101,1.277777778,2.1038262530000003,10.27777778,1.40284197,3.506668223,7.1111111110000005,9.482092281,0.7222222220000001,0.5555555560000001,0.7222222220000001,3
os29,1.277777778,0.111111111,2.277777778,4.555555556,0.388888889,0.388888889,0.388888889,0.0,1.198412698,0.666666667,0.190476191,0.166666667,1.222222222,0.833333333,0.261904762,1.484126984,1.4444444440000002,4.253968254,0.611111111,0.333333333,0.611111111,3
os30,2.333333333,0.944444444,4.927777778,16.33333333,2.111111111,3.666666667,5.722222222,3.944444444,3.859364022,7.277777778,0.6873038779999999,3.388888889,3.950032342,11.72222222,1.11748076,5.067513102,25.38888889,15.13124834,1.388888889,1.111111111,1.666666667,3
os31,1.277777778,0.111111111,2.277777778,4.555555556,0.388888889,0.388888889,0.388888889,0.0,1.198412698,0.666666667,0.190476191,0.166666667,1.222222222,0.833333333,0.261904762,1.484126984,1.4444444440000002,4.253968254,0.611111111,0.333333333,0.611111111,3
os32,0.8888888890000001,0.166666667,1.611111111,4.833333333,0.7222222220000001,0.5555555560000001,0.5555555560000001,0.0,0.472222222,0.388888889,0.168981482,0.0,0.4791666670000001,0.388888889,0.168981482,0.648148148,0.8888888890000001,1.914351852,0.7777777779999999,0.444444444,0.8888888890000001,3
os33,2.333333333,0.944444444,4.927777778,16.33333333,2.111111111,3.666666667,5.722222222,3.944444444,3.859364022,7.277777778,0.6873038779999999,3.388888889,3.950032342,11.72222222,1.11748076,5.067513102,25.38888889,15.13124834,1.388888889,1.111111111,1.666666667,3
os34,2.722222222,0.388888889,9.101851852000001,14.44444444,1.277777778,3.166666667,2.888888889,2.5,1.4657297180000002,17.72222222,2.720216049,1.777777778,1.544102734,20.61111111,3.111585097,4.655687831,15.88888889,14.3219687,0.944444444,0.611111111,1.0,3
os35,1.277777778,0.111111111,2.277777778,4.555555556,0.388888889,0.388888889,0.388888889,0.0,1.198412698,0.666666667,0.190476191,0.166666667,1.222222222,0.833333333,0.261904762,1.484126984,1.4444444440000002,4.253968254,0.611111111,0.333333333,0.611111111,3
os36,1.833333333,0.222222222,5.194444444,7.5,1.4444444440000002,1.4444444440000002,2.444444444,1.944444444,0.246803351,4.333333333,0.4042989420000001,1.666666667,0.27720458600000003,6.722222222,0.646626984,0.92383157,6.888888889,4.238073192,1.333333333,1.166666667,1.722222222,3
