username,week,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,mt_mean,hw_mean,qz_mean
104602009,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.833201754,9.777777778,9.444444444
104602009,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.332083333,10,9.444444444
104602009,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,2,9.25,9.4,10
104602009,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,7.833201754,10,9
104602009,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.611111111,9.777777778,9.444444444
104602009,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,7.833201754,9.777777778,10
104602009,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.833201754,9.777777778,9.444444444
104602009,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,9.444444444
104602009,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.833201754,10,6
104602009,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.833333333,10,10
104602009,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.833201754,9.777777778,9.444444444
104602009,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,7.833201754,9.777777778,10
104602009,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.833201754,9.777777778,9.444444444
104602010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,7.705392157,9.977777778,9.888888889
104602010,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,2,7.705392157,10,10
104602010,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9.977777778,9.888888889
104602010,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,7.705392157,9.977777778,9.888888889
104602010,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.705392157,9.977777778,9
104602010,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.705392157,9.977777778,9.888888889
104602011,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.545462963,9.766666667,8.333333333
104602012,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.011069703,9.833333333,8.888888889
104602013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8.324398148,9.877777778,8.666666667
104602013,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56125,10,8.666666667
104602013,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,9.877777778,8.666666667
104602013,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8.324398148,9.877777778,10
104602013,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,8.324398148,9.877777778,8.666666667
104602013,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.324398148,9.877777778,8.666666667
104602015,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,10
104602015,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.888888889,3.3,3.333333333
104602015,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333
104602015,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104602015,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.888888889,0,0
104602015,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.333333333
104602015,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.888888889,3.3,0
104602015,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.888888889,3.3,3.333333333
104602015,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333
104602015,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.888888889,0,0
104602015,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104602015,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.888888889,3.3,3.333333333
104602015,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.888888889,3.3,0
104602015,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.888888889,3.3,3.333333333
104602016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,4.782,9.766666667,6
104602016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.782,9.766666667,6
104602016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951666667,9.8,6
104602016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,9.3,5
104602016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.782,10,1
104602016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.766666667,6
104602016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.782,9.766666667,10
104602016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,4.782,9.766666667,6
104602016,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6
104602016,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.782,10,6
104602016,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,5
104602016,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.782,9.766666667,6
104602016,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.782,9.766666667,3
104602017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,6.658333333,9.577777778,9
104602017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.3,10
104602017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.577777778,9
104602017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.658333333,9.577777778,10
104602017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.658333333,9.577777778,9
104602017,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,9
104602017,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
104602017,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.658333333,9.577777778,9
104602017,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.658333333,9.577777778,10
104602017,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.658333333,9.577777778,9
104602018,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.666666667,9.6,10
104602018,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.157969697,10,7
104602018,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.157969697,9.6,7.777777778
104602019,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.750218254,9.8,10
104602019,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.750218254,9.8,6.444444444
104602020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,7.901805556,9.333333333,9.222222222
104602020,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.294166667,10,9.222222222
104602020,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,0,8.3,10
104602020,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.901805556,9.5,8
104602020,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.333333333,9.222222222
104602020,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.901805556,9.333333333,9.222222222
104602020,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9.222222222
104602020,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.901805556,9.1,10
104602020,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.901805556,9.333333333,9.222222222
104602020,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.901805556,9.333333333,10
104602020,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.901805556,9.333333333,9.222222222
104602021,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.361833333,10,6
104602021,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.361833333,9.322222222,6
104602021,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,6
104602021,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.361833333,9.5,8
104602021,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0
104602021,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.361833333,9.322222222,6
104602021,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.361833333,9.322222222,7
104602021,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.361833333,9.322222222,6
104602022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,5,9,10,10
104602022,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.701742424,10,7
104602022,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.701742424,9.611111111,9.666666667
104602022,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.701742424,9.611111111,9.666666667
104602023,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,8.468051282,8.3,9.333333333
104602023,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,6.725666667,9.7,9.333333333
104602023,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0,8.5,10
104602023,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.468051282,10,6
104602023,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.468051282,8.3,10
104602023,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9.333333333
104602023,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.468051282,9.2,10
104602023,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,10
104602023,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.468051282,8.3,8
104602023,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.468051282,8.3,9.333333333
104602024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,6.962083333,6.955555556,6.888888889
104602024,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,0,9.1,1
104602024,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.962083333,6.955555556,6.888888889
104602024,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.888888889
104602024,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.962083333,0,10
104602024,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
104602025,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.523313725,8.333333333,5.388888889
104602025,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.625,8,5.388888889
104602025,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.523313725,10,0
104602025,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.523313725,8.333333333,5.388888889
104602026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.444444444,1.888888889
104602026,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.888888889
104602026,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,4
104602026,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.444444444,5
104602026,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104602026,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.444444444,1.888888889
104602026,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.444444444,1.888888889
104602026,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.888888889
104602026,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.444444444,1.888888889
104602027,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,5.858166667,10,8
104602027,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416666667,9.4,9.444444444
104602027,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.858166667,9.6,10
104602027,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.858166667,9.6,9.444444444
104602028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,7.72974359,9.811111111,9.333333333
104602028,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,10
104602028,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72974359,10,8
104602028,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.811111111,9.333333333
104602028,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72974359,9.811111111,10
104602028,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72974359,9.811111111,9.333333333
104602028,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72974359,10,10
104602028,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,10
104602028,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72974359,9.811111111,9.333333333
104602028,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72974359,9.811111111,6
104602028,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72974359,9.811111111,9.333333333
104602029,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.214285714,10,5
104602029,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,2,5.191957672,10,3
104602029,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5.191957672,9.755555556,6.888888889
104602029,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.888888889
104602029,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,10
104602029,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.191957672,9.755555556,6.888888889
104602029,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.191957672,9.755555556,0
104602029,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.191957672,9.755555556,6.888888889
104602030,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.777777778,9.4,4.777777778
104602030,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,1,6,0,10,10
104602030,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,4.777777778
104602030,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,9.8,1
104602030,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.619277778,10,1
104602030,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.666666667,4.777777778
104602030,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4.777777778
104602030,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,9.5,0
104602030,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.619277778,9.666666667,4.777777778
104602030,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,7.619277778,9.666666667,0
104602030,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.619277778,9.666666667,4.777777778
104602031,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.5,8.5,5.222222222
104602031,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,8,5
104602031,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.850649351,10,0
104602031,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,9.488888889,5.222222222
104602031,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5.222222222
104602031,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.850649351,9.8,0
104602031,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.850649351,9.488888889,5.222222222
104602031,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.850649351,9.488888889,5.222222222
104602032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,9.711111111,9.777777778
104602032,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
104602032,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.711111111,10
104602032,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9.711111111,9.777777778
104602032,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,9.777777778
104602032,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,10
104602032,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9.5,8
104602032,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.711111111,9.777777778
104602032,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9.711111111,10
104602032,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9.711111111,9.777777778
104602032,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9.777777778
104602032,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10
104602032,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,10
104602032,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9.711111111,9.777777778
104602032,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9.711111111,10
104602032,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9.711111111,9.777777778
104602033,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.097222222,8.5,6
104602033,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.097222222,8.5,6.611111111
104602033,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.611111111
104602033,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.097222222,8.5,5
104602033,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.097222222,8.5,6.611111111
104602035,9,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,3,5.18452381,10,8
104602035,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111111111,9.877777778,9.777777778
104602035,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18452381,9.877777778,9.777777778
104602035,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9.777777778
104602037,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.116666667,9.811111111,8.777777778
104602037,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8.777777778
104602037,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.116666667,10,10
104602037,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,10
104602037,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.116666667,9.811111111,8.777777778
104602037,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.116666667,9.811111111,8.777777778
104602501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,6.33925,9.777777778,6.5
104602501,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33925,9.777777778,6.5
104602502,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.227963659,9.9,9
104602502,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.227963659,9.544444444,7
104602503,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.277777778,10,5
104602503,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,7.888888889,5
104602503,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,5.340740741,7.888888889,5
104602503,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.555555556,0,5
104602503,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.340740741,8.8,0
104602503,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.340740741,7.888888889,5
104602504,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8.129967532,9.611111111,6.666666667
104602504,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.129967532,9.611111111,6.666666667
104602505,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.373666667,9.455555556,8.888888889
104602506,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6.724791667,9.5,7.222222222
104602506,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,3,0,9,10
104602506,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.155184267,10,7
104602506,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,3.388888889,9.5,7.222222222
104602506,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,5.155184267,9.5,7.222222222
104602506,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.155184267,9.5,7.222222222
104602507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96969697,9.266666667,6.444444444
104602507,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9.266666667,10
104602507,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6.96969697,9.266666667,6.444444444
104602507,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,8.7,6.444444444
104602507,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,10
104602507,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96969697,10,5
104602507,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,9.266666667,6.444444444
104602507,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6.96969697,9.266666667,7
104602507,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96969697,9.266666667,6.444444444
104602507,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.444444444
104602507,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96969697,10,0
104602507,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
104602507,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96969697,9.266666667,6.444444444
104602507,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96969697,9.266666667,3
104602507,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96969697,9.266666667,6.444444444
104602508,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.877555556,9.466666667,6.555555556
104602509,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,5.729777778,9.233333333,4.333333333
104602509,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,8.4,6
104602509,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4.333333333
104602509,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.729777778,9.233333333,4.333333333
104602509,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.729777778,9.233333333,4.333333333
104602510,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,6.626944444,9.844444444,8.333333333
104602510,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,9.5,10
104602510,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.626944444,9.844444444,8.333333333
104602511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,7.701754386,9.888888889,8.222222222
104602511,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.701754386,9.888888889,8.222222222
104602513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,8.879194139,9.944444444,9.666666667
104602513,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.222222222,10,9.666666667
104602513,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.879194139,9.944444444,9.666666667
104602514,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,10,8.333333333
104602514,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.481931818,9.633333333,8.333333333
104602514,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.481931818,9.633333333,8.333333333
104602515,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.527333333,9.5,8
104602515,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.422222222,6.666666667
104602515,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.527333333,7.422222222,6.666666667
104602515,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666666667
104602515,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
104602515,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.527333333,7.422222222,6.666666667
104602515,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.527333333,7.422222222,0
104602515,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.527333333,7.422222222,6.666666667
104602516,17,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,7.500881156,9.833333333,10
104602516,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.500881156,9.833333333,9
104602517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,9,9.366666667,8.722222222
104602517,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9.366666667,8.722222222
104602517,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9.5,7
104602517,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.366666667,8.722222222
104602517,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9.366666667,8.722222222
