username,active_sum_count,active_num_days,problem_num_days,problem_sum_count,video_num_days,num_watched,num_complete,complete_rate,seek_video_sum,pause_video_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
os181,1302.9030728942214,5.259239520667772,4.351812374335543,82.61034129665342,4.111051894281031,14.083244511921551,13.018479038446415,0.8026061887125394,7.601723549534809,13.34248402753335,2.166666667,2.166666667,1.57409381305451,2.166666667,8.102503245100582,8.633404393462763,3
os182,1325.2218340429795,5.169785568615724,4.172904470231451,79.12163716313492,3.8426900378565327,13.6807017272848,12.839571133268876,0.7683655511176479,7.020272860525607,12.850487288966024,2.166666667,2.166666667,1.6635477653749178,2.166666667,8.396955837506717,8.955438621172162,3
os183,974.2349387285803,5.368618399775662,3.3948947197259347,118.79653871061285,1.7537544539386032,4.989491416014719,3.936938775325883,0.4637705307985524,3.0870877877809453,4.595346614711072,2.0262763201079306,2.0262763201079306,1.0,2.0262763201079306,9.297734990445061,6.9234987042077245,3
os184,754.4884603450134,2.7254709767335235,1.9314494270074285,62.867799809397276,2.2157247131801268,11.862572119718669,10.264782760007428,0.8634468571023449,4.421376432805016,11.695905459718663,2.0588043100863493,2.0588043100863493,0.7842752868198729,2.0588043100863493,8.153192121088368,7.694217588044939,3
os185,1009.9666370785294,2.9655115671079475,2.0264356468533116,97.2424753943336,2.2459736074013232,12.632178233473491,9.733366242840084,0.5942322256458545,7.42524763748672,11.306897684256985,1.8862046267066248,1.8862046267066248,1.0,1.8862046267066248,7.859093296386129,9.495412511796033,3
os186,1174.6879579001393,3.460857159850349,2.9167354657148636,101.30885186715506,3.0392804378441087,14.416597869432024,12.71562961422105,0.6678299450913886,8.24508994499376,13.269571423574824,2.044121694135485,2.044121694135485,1.0980634972834498,2.044121694135485,8.154834871334058,8.85785608786293,3
os187,1292.914573929634,5.299273584453603,4.431880501907205,84.17166978586219,4.231154085758629,14.263397799137945,13.09854716649849,0.8179301832158106,7.861944964442969,13.562671379376292,2.166666667,2.166666667,1.5340597491485763,2.166666667,7.970724451700463,8.489281763689645,3
os188,1233.3432312971445,5.5921369134988685,4.925470246498869,97.6203517306177,4.925470246498869,13.600339139966405,12.117946300281071,0.9001443672445287,8.521708273613559,13.284612970281069,2.166666667,2.166666667,1.6097440729437855,2.166666667,8.021604093710211,8.586685195315624,3
os189,1167.2124992169315,3.996547587483768,2.633997970963692,103.55843254392622,3.051527740842749,13.168392869758115,6.546349121568402,0.4502072921714855,11.618591336168306,11.331607130241885,2.166666667,2.166666667,1.1374503834799232,2.166666667,8.2376826984014,8.401022800967562,3
os190,1288.895921484186,5.35157071337417,4.474840077500348,87.56722082766348,4.264776107996333,13.173589210536823,12.15535182786074,0.8179558492742289,7.3698080927483405,12.586794603966494,2.166666667,2.166666667,1.7283013488781849,2.166666667,8.477485759622184,9.07144562648876,3
os191,848.0645776298352,4.398190101899,2.711298530774554,94.0083641158798,3.7315234350454416,11.361922353150675,9.930961174868221,0.8576186885023115,5.504182056232778,9.05717803374068,2.117852745992668,2.117852745992668,1.0,2.117852745992668,8.40950845475554,7.898183122867591,3
os192,817.1814010265939,4.666666667,2.2594912077078693,59.379599673788825,4.07173026582291,11.597048264076696,8.900839879454086,0.7643322099250751,6.265826786976295,9.957811450521225,2.166666667,2.166666667,1.2151907970383466,2.166666667,8.424226057044152,8.680806396604423,3
os193,1296.2749737875092,5.314798027355042,4.4135522674929835,85.8634197063257,4.1789731739271865,13.271649707078135,12.290185009685723,0.807856184137128,7.296262720710084,12.635824851501695,2.166666667,2.166666667,1.7160437869208387,2.166666667,8.463512138934917,9.050607771102436,3
os194,1243.5733428599294,4.243619541097058,3.1026038318922358,87.93619541962488,3.458365613367971,13.874967718766598,13.015983425990758,0.9462167977061068,6.932714655572793,13.58971379590294,2.166666667,2.166666667,1.4775715515242642,2.166666667,9.397686230320408,8.953531848533045,3
os195,1278.868456965936,5.355570646150415,4.544474625300829,86.36725519423342,4.400045271017956,14.516734577026934,13.211141290567676,0.8394792287638065,8.227875865894475,13.872305220144332,2.166666667,2.166666667,1.4777626872828733,2.166666667,7.785413290134013,8.286612341378454,3
os196,657.7010601723902,2.7926844488067695,1.6625955375046038,45.19065658476939,2.081297768630355,12.467493370797564,9.995928870504603,0.8026164822112981,5.093511156360437,12.300826710797562,2.1260177825628754,2.1260177825628754,0.9187022313696448,2.1260177825628754,8.418461292021473,7.344707531731594,3
os197,1246.0021192033867,4.773819828522536,3.843087644441594,88.10503362632393,4.041136782153275,14.902601151730765,13.632032757154127,0.9218435799314304,8.110404599072336,14.468617532288318,2.166666667,2.166666667,1.333333333,2.166666667,8.265477062072113,8.189171493854188,3
os198,801.5220025159321,4.4760703773640005,2.6947178497134234,87.51560459727385,3.7920767750181534,11.339936023458462,9.833333332999999,0.8817920112120623,5.350660268449809,9.082513117275578,2.166666667,2.166666667,1.0,2.166666667,8.52064639381191,7.536550607379084,3
os199,1245.7219643901494,4.8380219732111,3.930636023578282,88.44939058414484,4.111175485462626,14.925947386283946,13.620359640052634,0.9194493664617368,8.20378953682981,14.486127208115654,2.166666667,2.166666667,1.333333333,2.166666667,8.181002603810672,8.151817518779215,3
os200,854.7105306940382,2.6847409273900897,2.1485924065014643,80.24920493937451,2.3152590726099103,11.459853153598194,10.5,0.8864789002812722,4.122521500434344,11.184740929739416,1.9819257395014644,1.9819257395014644,0.7028151878886257,1.9819257395014644,7.90809764346708,8.187972308772679,3
os201,1269.4420449129414,5.393351856594451,4.620037046188903,87.84072240302437,4.513388902463412,14.686750024195119,13.286703711909125,0.853940889819966,8.47345373406408,14.080101878549963,2.166666667,2.166666667,1.439981476725492,2.166666667,7.661050138989879,8.150599983643906,3
os202,1929.959154572581,4.581996230180353,3.915329563731155,92.91800377147206,3.915329563731155,15.16666667,14.418003771472053,0.9527277843610792,8.156862520033147,14.942067800890813,2.0748662898527943,2.0748662898527943,1.1497325792563915,2.0748662898527943,8.48565682740243,8.244028626843543,3
os203,1324.3892481124808,5.134523059631077,4.127380035757029,79.06785872673916,3.811904261420717,13.684524229577972,12.854762401579285,0.7713709492093314,6.989285464210359,12.861905425581904,2.166666667,2.166666667,1.6595236431259528,2.166666667,8.435401451126756,8.96380945744181,3
os204,1259.567843244599,3.840969531418592,2.5463701673668577,81.79869395584008,2.949535242612394,14.403165075710346,13.717131420387606,0.9403604337379268,6.558100954806196,14.011730789742126,2.166666667,2.166666667,1.372067302948266,2.166666667,9.569416710859702,8.848826921025788,3
os205,651.7804803052218,3.260456543297652,1.810635061844039,48.28443087355192,2.4659525928825463,12.445039504151053,9.833333332999999,0.795979402563145,5.461170617182129,11.734761483535976,2.166666667,2.166666667,1.0,2.166666667,8.563745429731318,7.2381726663985715,3
os206,1065.3810583311038,4.744996412035059,2.9509064815174804,115.40087058663073,1.88242685189434,7.745624651930563,4.000157060341607,0.3737317829016007,6.647594675483493,6.853347686918867,2.0686366899647477,2.0686366899647477,1.0,2.0686366899647477,8.918229822309671,7.390275532379004,3
os207,761.2720461880568,2.720760153250253,1.950292721025304,64.1067463903589,2.2251463601749317,11.820174708199644,10.283626054025305,0.8677103053321967,4.3742681977744615,11.653508048199644,2.054093486574814,2.054093486574814,0.7748536398250677,2.054093486574814,8.134600070993747,7.7187138702653515,3
os208,1250.7295599074507,5.541768529172512,4.7918364370374515,96.3797196389998,4.708571011652594,12.666395032538615,11.457959837868138,0.8701939220756563,7.750203724345022,12.333197518771346,2.166666667,2.166666667,1.7917006205573678,2.166666667,8.549760929625554,9.179224388647688,3
os209,1050.2456809537034,4.925766391536829,3.082375557509805,117.34003946128902,1.7509577758034134,6.808907485546879,3.7207852737223397,0.3759539353437169,5.694443874662392,6.130267768418774,2.0522030554287314,2.0522030554287314,1.0,2.0522030554287314,9.044221020090458,7.248946275684791,3
os210,983.1801476746359,2.925556744958389,2.051875669220109,96.951053935702,2.13784685074355,12.200273911161172,10.234857690641245,0.6294699861421037,6.367428845337916,11.073954984003203,1.8390972962582068,1.8390972962582068,1.0,1.8390972962582068,7.857943788600725,9.63188757986998,3
os211,1235.7686505680367,5.568589152625719,4.90192248562572,96.18393831551887,4.90192248562572,14.000651074951225,12.471162712671873,0.8987690357838118,8.68654259944303,13.637829382671873,2.166666667,2.166666667,1.539100790465625,2.166666667,7.839736887628384,8.377110124010844,3
os212,1202.0703433432582,4.645671903208238,4.035727167643447,101.76961316940329,4.092449098738324,13.297606164738875,11.794107037370264,0.7949519996582809,8.113443862530085,12.67716405189588,2.109944735564792,2.109944735564792,1.4930017450694129,2.109944735564792,8.392456050155321,9.068489819883798,3
os213,906.0737702897208,2.7444656243693633,2.0888677091638432,86.58002284569521,2.2555343756306367,11.877926035319891,10.5,0.7867262586326255,5.0781166560445365,11.244465624568601,1.922201042163844,1.922201042163844,0.8222645822055193,1.922201042163844,7.865095861469997,8.809109159722212,3
os214,1209.5293553545566,5.20560061998734,4.346823100142244,102.55088839047501,4.462089611895408,12.563866353506329,9.770490541376418,0.7790825112116471,8.998976434425654,11.936133646493671,2.166666667,2.166666667,1.641222480154903,2.166666667,8.497964948118405,9.015624759358387,3
os215,2030.5738524577398,4.359825724530219,3.561535960450229,87.87525036474706,3.42991286237024,14.574362729824655,14.245304982650335,0.90806326039656,7.20171023531488,14.245304982650335,2.0658115490399944,2.0658115490399944,1.263246195765109,2.0658115490399944,9.034877238047985,8.76495643107999,3
os216,1090.0695552718614,2.730198572647313,2.1031347609714954,99.09404282295677,2.269801427352687,14.150156174306314,12.25329093094615,0.6038436689542082,7.634482368211218,12.777219984838554,1.936468093971496,1.936468093971496,0.8968652390285043,1.936468093971496,7.921434998903212,9.104211292744658,3
os217,706.4075805806905,3.703923778232973,2.1331566870536336,62.596327996611954,2.949735030817884,12.041887474150881,9.833333332999999,0.8272846404714896,5.42085541394022,10.767196606939631,2.166666667,2.166666667,1.0,2.166666667,8.54802250049842,7.347023714934022,3
os218,705.3381860912559,3.6952423469489912,2.126842918850976,62.316154532533204,2.9402643785115306,12.049779684374606,9.833333332999999,0.8266718008966121,5.421644634967328,10.786137911566543,2.166666667,2.166666667,1.0,2.166666667,8.548330296698376,7.344892818165094,3
os219,1156.144049543436,2.9505921357713567,2.166666667,101.80445548538799,2.4279751561130687,14.646136642026342,11.156571403793993,0.5195470331920665,9.46903520723365,12.956852998071609,2.0473209115565347,2.0473209115565347,0.8806542445565346,2.0473209115565347,8.044138358402662,8.579436023571228,3
os220,770.0488256528128,2.71466516753522,1.9746726639951493,65.70972763970285,2.2373363316415698,11.765319836544919,10.30800599699515,0.8732264653305533,4.313318340368132,11.59865317654492,2.0479985008232098,2.0479985008232098,0.7626636683584298,2.0479985008232098,8.110545193934067,7.750407796122492,3
os221,1089.2637915702942,3.3471148125485684,2.102756296033021,100.82954588334164,2.474935554482526,13.013781477082418,7.520067421207762,0.4670106430374963,10.096470351907678,11.230577038282744,2.0388459250660427,2.0388459250660427,1.0,2.0388459250660427,8.026489920122353,8.808526670552421,3
os222,1229.9725846283247,5.624861639775177,4.9581949727751775,99.61656003602505,4.9581949727751775,13.044018793072816,11.627075407118188,0.9020556889125892,8.292635190072097,12.793742077118187,2.166666667,2.166666667,1.7079182515763625,2.166666667,8.274348062435111,8.877935258526819,3
os223,1249.8609505222087,3.8895043181200735,2.6372028573098953,83.36188679854709,3.0764289524479165,14.581031873554466,13.792817393830507,0.9548212961235452,6.8241274926377375,14.227440574861976,2.166666667,2.166666667,1.333333333,2.166666667,9.42902189434844,8.703682336042142,3
os224,837.7094357817476,2.8723933843868763,2.2352422393937164,79.91057149731847,2.5047722641900183,11.31618943757018,10.431424427503421,0.9144633253191278,3.9876283710401563,10.909508272957812,2.0171438931498606,2.0171438931498606,0.7009544531968582,2.0171438931498606,7.982086224203912,7.957140267176778,3
os225,1000.3499804764776,5.253669628073481,3.3614391658086533,120.9597180398253,1.4103115742789976,4.633907041691909,3.5415331522310107,0.406594574077882,3.0207665765693186,4.526137503679616,1.9846043517257257,1.9846043517257257,1.0,1.9846043517257257,9.29264335235005,7.070963409054509,3
os226,684.1378656001145,2.774325556222063,1.7360311081738893,50.01904535349352,2.118015553909921,12.302263336874285,10.069364441173887,0.8192318761801609,4.909922229742301,12.135596676874284,2.107658889868016,2.107658889868016,0.8819844460900789,2.107658889868016,8.346004862306195,7.440173773590652,3
os227,731.6025688919823,2.741363956845668,1.8678775062727782,58.68794602350179,2.183938752860481,12.005608941300114,10.201210839272775,0.8490631939982556,4.580306234593963,11.838942281300113,2.0746972902938507,2.0746972902938507,0.8160612471395191,2.0746972902938507,8.215916416203052,7.611574091099429,3
os228,977.6804032662883,2.8277291507726114,2.0056041822610142,95.40595668140855,2.172270849227389,12.460770724139278,10.5,0.6476588856397012,6.410333083991906,11.32772914797436,1.8389375152610141,1.8389375152610141,0.9887916355115977,1.8389375152610141,7.805146122219861,9.675049837613232,3
os229,987.874787659442,2.85919852863713,2.0051730391336338,96.24313283775992,2.182185784369863,12.525865195512976,10.349981865435002,0.6296756165702253,6.6810563692116105,11.328160291083634,1.843679411267268,1.843679411267268,1.0,1.843679411267268,7.812457310157539,9.68677598089041,3
os230,1203.1968601038552,5.0246721842530055,4.090507816215423,102.70166208088936,4.251006436902172,12.654330571373498,9.28801471278168,0.7298680621072009,9.390988044881833,11.845669428626502,2.166666667,2.166666667,1.5658356319624178,2.166666667,8.459015076586965,8.923652804496614,3
os231,1249.0632315185298,4.072314923096513,2.8864900459594574,84.34241640690298,3.275858703367565,14.647508457526731,13.759579102342947,0.948003959803075,7.090033827230508,14.277298012591892,2.166666667,2.166666667,1.333333333,2.166666667,9.188487455900288,8.597319802284806,3
os232,2315.236722844351,3.80978934893986,3.048946746134243,92.0421317633522,3.1195786985971923,15.072490732911856,14.978314795823712,0.9947917853048892,7.215613412275507,15.025402765074105,2.023543984201404,2.023543984201404,1.0470879682615442,2.023543984201404,9.48368441762192,8.661586113985177,3
os233,621.1312002251915,3.0116431993473256,1.6296799027184783,40.25454568489532,2.194519854126348,12.671233452209776,9.833333332999999,0.7784151716267336,5.483790012123718,12.277626961455526,2.166666667,2.166666667,1.0,2.166666667,8.572566993740894,7.177100300178427,3
os234,602.7704605247318,2.862589223843037,1.5212770115091525,35.444167386007855,2.031915517271707,12.806737065713296,9.833333332999999,0.7678931537711712,5.497340373555372,12.602835635408713,2.166666667,2.166666667,1.0,2.166666667,8.577851634688669,7.1405143243861335,3
os235,945.1844670544833,2.78994317857566,2.043390154684681,91.40064361175472,2.21005682142434,12.196268916946893,10.5,0.7107693028464448,5.805757526346808,11.289943177137705,1.8767234876846808,1.8767234876846808,0.9132196908909788,1.8767234876846808,7.832352022310488,9.282075725268614,3
os236,920.1424902160833,5.114185434634141,3.1913483474295274,109.68783855592069,2.567939942818913,7.2285015112752,6.0741756833695435,0.6201655170599365,3.901273276355936,6.071057813325718,2.0771629132583627,2.0771629132583627,1.0,2.0771629132583627,9.013618179426338,7.162665691434648,3
os237,1239.5605246398707,4.56251901074146,3.5278031248045885,91.12519012085238,3.803840038869224,13.529493292787,12.564209177859352,0.9368676286514308,7.171889257806095,13.27081432625854,2.166666667,2.166666667,1.557296418935365,2.166666667,9.21830527864543,9.019969238095443,3
os238,1218.6968307622433,5.4675284887783775,4.717887580885892,102.33261517521342,4.7676721254412975,12.432902419110814,10.468964858108864,0.8503296632435168,8.431466052481618,12.067097580889186,2.166666667,2.166666667,1.7503590921075138,2.166666667,8.554352197577051,9.148771426037486,3
os239,834.1755848212489,3.3712899894010664,2.401541107565481,83.7354454707569,2.920519435118326,11.274614722148655,10.265125559082206,0.9091201219752169,4.3618008248008,10.285887515941733,2.0587186103175257,2.0587186103175257,0.7841038872827405,2.0587186103175257,8.12995363468994,7.853203474382339,3
os240,889.264771546594,3.806376514371724,1.7346245869951211,52.47843226719986,3.2281683190195163,12.323083059765914,8.99620599314927,0.613229122388801,7.030750826009758,11.510250275541592,2.0102502753570866,2.0102502753570866,1.2653754130048789,2.0102502753570866,8.068845416859784,9.94563366181165,3
os241,827.2505148333328,4.348946926571199,2.727426752962973,91.23081532565344,3.735233549589712,11.193143313976666,9.939239913195886,0.8986493756053617,5.095043527678398,9.063816343012585,2.140190021911313,2.140190021911313,0.9470467099814864,2.140190021911313,8.41972028812094,7.649524945642287,3
os242,968.8328433398754,2.8174412904318205,2.015892042663532,94.31544348071691,2.1825587095681795,12.388755701259925,10.5,0.6648417479698759,6.245727317860253,11.317441288003936,1.849225375663532,1.849225375663532,0.9682159147682884,1.849225375663532,7.8125533816948565,9.568056089661605,3
os243,831.6542708474052,4.697966153510932,2.8583729222312795,94.78718828741432,3.89984164311244,10.89123118845592,9.570417646203015,0.8760073994857503,5.233174976149998,8.48512964513895,2.16040676968279,2.16040676968279,1.0,2.16040676968279,8.548839982263653,7.553911815680476,3
os244,1156.0055436268426,3.158351218421109,2.166666667,102.39310621263701,2.497228183801493,14.265244989116736,9.563751770907674,0.4733948370045514,10.300071537209384,12.437455291447227,2.0819474254007457,2.0819474254007457,0.9152807584007464,2.0819474254007457,8.079688245855204,8.479019133485341,3
os245,787.3202699754422,4.360779559633186,2.610869982324283,83.79485548074096,3.6663049739030007,11.444745857301848,9.833333332999999,0.8736534021032356,5.361141251897032,9.334056719694543,2.166666667,2.166666667,1.0,2.166666667,8.524733977348152,7.508251952128174,3
os246,1249.0657411568725,4.071739797643119,2.8857057839774107,84.33933164310798,3.2752312937819283,14.647299320997135,13.759683670606178,0.9480254072658344,7.089197281116222,14.277141160195482,2.166666667,2.166666667,1.333333333,2.166666667,9.189244181572674,8.597654420730269,3
os247,1229.0658456372928,5.396533258204986,4.639822121561625,99.46533260799784,4.707355473760377,12.625977856644822,11.382688995342715,0.9124168504728418,7.7973999434037395,12.436800078795017,2.166666667,2.166666667,1.7657999808012463,2.166666667,8.749172264447196,9.193722206456014,3
os248,923.5331362754316,2.764767212648356,2.068566120763041,88.73199121228231,2.2352327873516447,12.020037154247316,10.5,0.7528183919891909,5.402942069848321,11.264767212116736,1.9018994537630411,1.9018994537630411,0.8628677588853141,1.9018994537630411,7.8504787178506525,9.020245678627678,3
os249,1166.0380990208434,3.086584423479605,2.5632556591840805,101.1633013544078,2.7065935610285288,14.770077676836113,13.006730630982439,0.6276731868449645,8.286675804548922,13.456707791760195,2.0233287642955244,2.0233287642955244,0.9733059184932016,2.0233287642955244,8.079772394845095,8.791318712549717,3
os250,1243.0991120821295,5.439092293689749,4.750277369834556,91.67331321166,4.7668885624676465,15.144518413045141,13.51107412831132,0.8970343729361488,9.078073639612454,14.65005547736691,2.166666667,2.166666667,1.333333333,2.166666667,7.390139776006918,7.802103877928443,3
os251,979.755556172468,2.865279239998762,2.01452086680653,95.95934157298352,2.198612573981337,12.47676661315834,10.488383306544321,0.6427760645393799,6.479670786456918,11.286866556264407,1.8391416797365523,1.8391416797365523,1.0,1.8391416797365523,7.813531292417358,9.695869496624166,3
os252,1156.0844727483384,3.0399574177832545,2.166666667,102.0576571147762,2.4577635835099456,14.482300291075427,10.47143757536378,0.4996951741293328,9.826496335013148,12.733439793041864,2.0622151252549727,2.0622151252549727,0.8955484582549728,2.0622151252549727,8.059429751092548,8.536242803872566,3
os253,738.3485779502536,2.736679228351718,1.8866164203329008,59.92002962224515,2.193308209876488,11.963446384685914,10.2199497533329,0.8533030254153734,4.533458949457709,11.796779724685914,2.0700125617717937,2.0700125617717937,0.8066917901235118,2.0700125617717937,8.197427354333396,7.635934679374777,3
os254,975.2490368439123,2.824901980524686,2.0084313525259017,95.1062766338732,2.175098019475314,12.440980532268094,10.5,0.6523808468196617,6.3650983598385045,11.324901977828214,1.8417646855259024,1.8417646855259024,0.9831372949987836,1.8417646855259024,7.807181684806507,9.645647266922849,3
os255,681.707870685637,3.5034095280599167,1.987328141562715,56.125186288470104,2.7309922125268207,12.224173155330956,9.833333332999999,0.8131299390388205,5.439083982167599,11.204682243849868,2.166666667,2.166666667,1.0,2.166666667,8.555131642092878,7.297806580818534,3
os256,1001.8396501776912,5.4556587367041445,3.4750580393991988,123.04273072231865,1.347189977789308,3.9774424386990592,2.960814464965192,0.38725770852250224,2.7304072329742817,3.9580431359541213,1.9972286710388127,1.9972286710388127,1.0,1.9972286710388127,9.417119140502887,6.8487753896138015,3
os257,783.788506202369,2.7051237227473046,2.0128384433185555,68.21912762877126,2.256419221274649,11.679446833110195,10.346171776318554,0.8818617827088698,4.21790389208824,11.512780173110194,2.038457055978047,2.038457055978047,0.7435807787253511,2.038457055978047,8.072888291674413,7.800023309237196,3
os258,866.6498107394195,4.862573584424257,2.990058867080458,100.68013431581015,3.373097863913257,9.442685795114961,8.187715225978,0.7748264189398835,4.706431197148344,7.530406545328084,2.1274852834211133,2.1274852834211133,1.0,2.1274852834211133,8.732651613413987,7.399180830625901,3
os259,812.3812281410361,4.564226452594416,2.7588313589325653,90.3606415697448,3.8882470388709085,11.259794137235065,9.833333332999999,0.8880151246480675,5.3426460797793816,8.890172589425813,2.166666667,2.166666667,1.0,2.166666667,8.517520860236695,7.558188916745953,3
os260,1156.1666659991804,2.9166674182298995,2.166666667,101.70833545348471,2.4166669169099677,14.70833195774518,11.416660904820773,0.5270831668696438,9.333336337169596,13.04166479192525,2.041666791954984,2.041666791954984,0.8750001249549835,2.041666791954984,8.038333462293782,8.595832970405548,3
os261,1041.4996971678402,2.7767660299846835,2.056567303354721,97.6970190972476,2.223233970015317,13.405076852996727,11.461644153975625,0.6194008385482348,7.1222403355443165,12.125275577644903,1.8899006363547208,1.8899006363547208,0.9434326966452791,1.8899006363547208,7.867106298303742,9.388272783452592,3
os262,1879.621034228361,4.649248227981673,3.982581561492123,92.85075177354969,3.982581561492123,15.16666667,14.35075177354968,0.948481345871626,8.230839717626704,14.921892201554453,2.081591489645032,2.081591489645032,1.1631829788005148,2.081591489645032,8.399529435586699,8.209057588020753,3
os263,887.7545334271355,2.723164186237306,2.1101691474237083,84.32207039423938,2.276835813762694,11.728815967373025,10.5,0.8223040820801899,4.737293644525737,11.223164187203395,1.9435024804237089,1.9435024804237089,0.7796617058135977,1.9435024804237089,7.880432896986426,8.587574202305287,3
os264,1013.7013902963904,2.803418289633351,2.0299150435461395,96.8974513045893,2.196581710366649,12.97864069637925,11.008555738668957,0.6283047759140746,6.8290654782895714,11.752143940004931,1.8632483765461396,1.8632483765461396,0.9700849564538606,1.8632483765461396,7.836011995167077,9.550851567853172,3
os265,851.9303892925932,4.353191235966936,2.6908445008210533,94.06563539969069,3.686524569137921,11.394648801007554,9.94732439884575,0.8513119457735029,5.5328176981873165,9.122630929528068,2.109671133991632,2.109671133991632,1.0,2.109671133991632,8.392013441122861,7.950954520168732,3
os266,1156.024365990711,3.130117644384483,2.166666667,102.313111087141,2.4878169924371285,14.317006541705439,9.780209171751617,0.4796667238043686,10.187137241147578,12.508039226538793,2.077241829718564,2.077241829718564,0.910575162718564,2.077241829718564,8.074857167634297,8.492665360955199,3
os267,1313.4154867921902,5.229380188177502,4.271189202254027,81.90572648540515,3.9796648824559804,13.499430612690482,12.60338375276725,0.7843960656138539,7.125427042355003,12.749715302599512,2.166666667,2.166666667,1.6875711739755492,2.166666667,8.43105336004745,9.002204328958776,3
os268,812.3803770840791,4.564219543644946,2.7588263342420447,90.3604185991029,3.888239501835127,11.259800418098193,9.833333332999999,0.8880146369315244,5.3426467078657005,8.890187663497388,2.166666667,2.166666667,1.0,2.166666667,8.517521105190356,7.558187220912902,3
os269,1236.1083407916587,5.565291189154913,4.898624522154913,95.98276254354245,4.898624522154913,14.056716453974724,12.520632164635034,0.8985764147978026,8.7096283436991,13.687298834635033,2.166666667,2.166666667,1.5292069000729935,2.166666667,7.814265616477528,8.347758249185965,3
os270,1197.7014415675603,4.45663288588516,3.8571903179704314,101.6960979938994,3.92441441665236,13.476143014852981,11.94113738396706,0.7746694800406488,8.1344481977672,12.77168356055742,2.0994425679147266,2.0994425679147266,1.4299887392950532,2.0994425679147266,8.354543225056421,9.034882883491811,3
os271,761.9034549221159,4.270014449909225,1.5,18.435292971311288,3.697895865081973,12.310903838356365,8.13543746870167,0.6288755650076363,7.067288490603777,11.883022424698114,2.166666667,2.166666667,1.3918221226509442,2.166666667,8.364692795545363,9.484266066554733,3
os272,1069.4212379219348,2.7499956170451343,2.083337716454892,98.5001314886465,2.2500043829548657,13.833403462278225,11.916741175232932,0.6104574287505847,7.41671487900371,12.500061361368545,1.9166710494548924,1.9166710494548924,0.9166622835451076,1.9166710494548924,7.898338446947378,9.224973263975228,3
