username,active_sum_count,active_num_days,active_avg_count,problem_num_days,problem_avg_count,problem_sum_count,video_num_days,video_avg_count,video_sum_count,num_watched,num_complete,num_incomplete,complete_rate,incomplete_rate,watched_time_hour,watched_time_weekday,seek_video_sum,seek_video_avg,pause_video_sum,pause_video_avg,stop_video_sum,stop_video_avg,video_forward_seek_sum,video_forward_seek_avg,video_backward_seek_sum,video_backward_seek_avg,video_pause_forward_seek_sum,video_pause_forward_seek_avg,video_pause_backward_seek_sum,video_pause_backward_seek_avg,video_stop_backward_seek_sum,video_stop_backward_seek_avg,all_type_video_forward_seek_sum,all_type_video_forward_seek_avg,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_sum,all_type_video_seek_avg,video_pause_sum,video_pause_avg,video_stop_sum,video_stop_avg,video_play_sum,video_play_avg,video_events_sum,video_events_avg,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
os179,1220.2002612572176,5.4301394977116,212.33575289274216,4.77661322903168,21.015948052646166,102.07468390931533,4.789753627272919,24.879306425441502,133.9459393857197,12.556720101520215,11.183965575850392,1.3727545278814,0.8791197000633157,0.0945995042965226,13.009327131990235,1.0394211948814,8.02628079656132,0.6712850640471771,12.284930254644198,0.9611115966918372,1.1051231863241195,0.06223392146162258,16.045743625750596,1.007252457120128,46.551727409270974,3.143012532438232,34.134063442017585,2.7321704936930984,12.873419389979805,1.0665970899831672,0.3464737313200809,0.024305951647691827,50.17980706776818,3.739422950892069,59.7716205278074,4.2339155741479315,109.95142759557558,7.973338524961159,58.09946562031681,4.5481749817785655,1.1051231863241195,0.06223392146162258,122.50814766946108,8.947057728399841,291.66416413907575,21.530805159443503,2.153526268679919,2.153526268679919,1.7544909432371998,2.153526268679919,8.549785384211944,9.20795072548612,3
os180,821.4334278415463,4.514293763788489,183.28966183860183,1.5415562463153012,7.690546108795693,20.815224395709397,4.000441681738796,37.17032419916472,138.24564403782648,12.194370833933158,7.902152062759002,4.292218768423494,0.5949902470056996,0.3911576708614959,10.038138755085537,1.874889579315301,7.416887507369398,0.6172313713339724,11.638962505235716,0.9485364134298682,2.069260410497798,0.13651927563947847,13.760981155748846,1.0674909162177135,21.44326662708617,1.6517559915627138,70.52577748032961,5.696400499256894,13.265839648457384,1.1068045589655626,0.05540832844810576,0.0023678773253081485,84.28675863607846,6.763891414640835,34.764514604490344,2.7609284278535844,119.05127326807543,9.524819843328194,93.13880254058736,7.593855355753127,2.069260410497798,0.13651927563947847,131.24564403782648,10.510967763112276,345.50498022923114,27.76616223074731,2.138962502734391,2.138962502734391,1.4584437536846988,2.138962502734391,8.263629920782389,10.100088333197096,3
os181,1302.9030728942214,5.259239520667772,231.74364390544378,4.351812374335543,18.71004567761264,82.61034129665342,4.111051894281031,34.240301008829235,152.48081034636627,14.083244511921551,13.018479038446415,1.0647654675860059,0.8026061887125394,0.07701357126020546,7.4019206195244385,1.0647654675860059,7.601723549534809,0.4883760935201405,13.34248402753335,0.8387620987842509,2.9074271463322288,0.17241268372286545,37.761193663337735,2.6213910084436183,23.89863175194584,1.6448594182495768,56.413913099568006,3.8651848841699414,10.685145708446417,0.7450438200648851,0.166666667,0.012795115220751756,94.1751067712373,6.486575892613558,34.75044412039226,2.4026983535352135,128.92555091218927,8.889274246148773,77.89525641607344,5.304151106247487,2.9074271463322288,0.17241268372286545,143.00879538188263,9.76889400612152,352.73702981620204,24.134732041629235,2.166666667,2.166666667,1.57409381305451,2.166666667,8.102503245100582,8.633404393462763,3
os182,1325.2218340429795,5.169785568615724,234.50990088048957,4.172904470231451,17.977907674622855,79.12163716313492,3.8426900378565327,35.04496060732802,149.4393759556645,13.6807017272848,12.839571133268876,0.8411305870533483,0.7683655511176479,0.0665272326948931,7.306819803193469,0.8411305870533483,7.020272860525607,0.46207166233404395,12.850487288966024,0.7891912029235065,2.996881098384274,0.16892943592261178,46.52768097141564,3.314298069454339,26.09025358030713,1.8232337019773277,43.93508677582877,3.1202262101564653,10.506237803268878,0.7539316276871729,0.166666667,0.015072124781511459,90.46276774752512,6.434524279610804,36.763158043576006,2.592237454446012,127.22592583044614,9.026761734056816,64.79025241750375,4.5311893110193875,2.996881098384274,0.16892943592261178,140.90662748866663,9.861654517869356,335.91968680465465,23.588534996914955,2.166666667,2.166666667,1.6635477653749178,2.166666667,8.396955837506717,8.955438621172162,3
os183,974.2349387285803,5.368618399775662,173.48031660465927,3.3948947197259347,37.0626602925144,118.79653871061285,1.7537544539386032,18.73316939287537,51.19820213498404,4.989491416014719,3.936938775325883,1.0525526400582037,0.4637705307985524,0.11505843020992422,6.8746321443475855,1.6141140267841383,3.0870877877809453,0.34386329060479004,4.595346614711072,0.5492427293183204,0.7274781338306728,0.07349643812517559,12.530785552458141,1.1580891738646235,8.324324587332269,0.9128664492249288,19.039034663936654,2.2747542786160344,2.535285066618004,0.31174871389814424,0.1313816002243382,0.020826342311480645,31.569820210498406,3.432843452323,10.99099125033227,1.2454415054345531,42.56081147083067,4.678284957757553,25.459455785348233,3.0617211037855854,0.7537544539386034,0.07469081637639613,47.55030288274178,5.2571139179236885,116.32432462033228,13.071810797424302,2.0262763201079306,2.0262763201079306,1.0,2.0262763201079306,9.297734990445061,6.9234987042077245,3
os184,754.4884603450134,2.7254709767335235,343.6267310664592,1.9314494270074285,37.56298807882233,62.867799809397276,2.2157247131801268,45.20566563613389,77.65757386350877,11.862572119718669,10.264782760007428,1.5977893627112385,0.8634468571023449,0.13655314289765508,10.769615282409864,2.588043099805016,4.421376432805016,0.3835697126891697,11.695905459718663,0.9905135971194003,2.323913800742793,0.1926153491637982,8.283295095225652,0.7711784729082016,6.999673269350983,0.5725026354686455,42.37460550099257,3.6009114567173177,3.725470976733524,0.3244989267337768,0.21572471318012712,0.016594208955076756,50.657900591688005,4.372089929272693,10.94086896067594,0.9135957705103248,61.59876955236394,5.2856857001358435,55.3544595112934,4.701857715210848,2.4317761576564436,0.20091245364133656,73.46134167855435,6.2856857001358435,192.84634691169856,16.474141565829527,2.0588043100863493,2.0588043100863493,0.7842752868198729,2.0588043100863493,8.153192121088368,7.694217588044939,3
os185,1009.9666370785294,2.9655115671079475,313.719443767627,2.0264356468533116,38.61109740234823,97.2424753943336,2.2459736074013232,31.728417521830316,99.53904301917295,12.632178233473491,9.733366242840084,2.8988119912678627,0.5942322256458545,0.2391011075127593,10.188490170959463,2.2804620394519897,7.42524763748672,0.483584627008433,11.306897684256985,0.7597036854942429,2.4632342778466985,0.13194447706736867,25.30462039451989,1.341510090843544,26.201155096526502,1.5304592143790592,21.40458749120397,1.2696492967819475,5.695379602955947,0.3447231262229072,0.5873597265986772,0.02502854086101901,46.709207885723856,2.611159388466878,32.48389443160529,1.9002108814629848,79.19310231574302,4.511370269088476,36.018382858131794,2.2253754610802394,2.4632342778466985,0.13194447706736867,91.82528055080263,5.344703603088477,209.5,12.213393813483176,1.8862046267066248,1.8862046267066248,1.0,1.8862046267066248,7.859093296386129,9.495412511796033,3
os186,1174.6879579001393,3.460857159850349,290.9093366965317,2.9167354657148636,29.62322269594516,101.30885186715506,3.0392804378441087,34.97552522247778,115.45656630280816,14.416597869432024,12.71562961422105,1.7009682508582753,0.6678299450913886,0.08708011017958135,8.025919749925393,1.3676349178582752,8.24508994499376,0.4520330870339862,13.269571423574824,0.7034117267907423,1.9803597807103104,0.08920301726759099,31.690597752126884,1.5103572064876405,24.780217116283517,1.3921399298835198,18.59861388559074,1.1641511395702877,9.044259290771024,0.5395969919260349,0.455878305864515,0.021831323891982647,50.28921163771763,2.6745083467931985,34.28035471212486,1.9535682464368072,84.56956634984248,4.628076592494735,39.500687987148645,2.299546297837234,1.9803597807103104,0.08920301726759099,98.98616421133259,5.382986647500975,225.03677837477014,12.399812556629994,2.044121694135485,2.044121694135485,1.0980634972834498,2.044121694135485,8.154834871334058,8.85785608786293,3
os187,1292.914573929634,5.299273584453603,230.50563814218185,4.431880501907205,19.03770542700718,84.17166978586219,4.231154085758629,33.880185072604974,153.84196852445248,14.263397799137945,13.09854716649849,1.1648506272307382,0.8179301832158106,0.0817066087099012,7.444481870981092,1.1648506272307382,7.861944964442969,0.5001483322172244,13.562671379376292,0.8609469700088921,2.8673930825463967,0.1739715702943171,33.83785540920359,2.3112886055669226,22.9177971878118,1.5650301061991267,61.99866500327625,4.198582374041735,10.76521383649849,0.7410661863314996,0.166666667,0.011776066381597452,95.83652042441449,6.509870979608658,33.84967768431028,2.3178723589122243,129.6861981208773,8.82774333852088,83.76024677096648,5.650081063552988,2.8673930825463967,0.1739715702943171,143.9495958897973,9.72738013044659,360.26343381946816,24.37917610280388,2.166666667,2.166666667,1.5340597491485763,2.166666667,7.970724451700463,8.489281763689645,3
os188,1233.3432312971445,5.5921369134988685,212.468033030406,4.925470246498869,20.294458017613724,97.6203517306177,4.925470246498869,27.426515271269274,147.12254044275446,13.600339139966405,12.117946300281071,1.4823928400022617,0.9001443672445287,0.0998556333082927,10.947165161311188,1.2981190135573453,8.521708273613559,0.6357089710516932,13.284612970281069,0.983171792070192,1.7452975336697736,0.11390507776688237,14.16666667,0.8617021440001373,35.22960279167205,2.3746422840081745,60.147640086071135,4.239544349920898,12.364446539404266,0.9471003840232152,0.2588035799460476,0.016582353896575266,74.3143067694865,5.101246493921035,47.85285290623364,3.3383250219279645,122.16715966230478,8.439571515849,83.9592651590032,5.965840178204447,1.7452975336697736,0.11390507776688237,135.76749879910187,9.439571515849,343.63922116281617,23.958888290669325,2.166666667,2.166666667,1.6097440729437855,2.166666667,8.021604093710211,8.586685195315624,3
os189,1167.2124992169315,3.996547587483768,289.5835576736789,2.633997970963692,36.95340251557625,103.55843254392622,3.051527740842749,31.595093074325398,109.44476142774029,13.168392869758115,6.546349121568402,6.622043752024774,0.4502072921714855,0.4106161185904753,7.893148207977048,1.835059539758116,11.618591336168306,0.7687979323805585,11.331607130241885,0.7709715383002775,0.5824702301209421,0.02749219809048433,21.12549616520077,1.5247396181129145,29.40359089294106,2.088280041266952,24.86587280600865,1.7513971978385134,9.297212223952636,0.6699045042939991,0.1941567435970204,0.009625122884652237,45.99136897120942,3.2761368159514275,38.894959862501075,2.767809668445603,84.88632882535991,6.043946484397031,40.84861073842749,2.84459737364926,0.5824702301209421,0.02749219809048433,98.05472169852041,6.90476989499405,224.37213150397457,15.820805954965888,2.166666667,2.166666667,1.1374503834799232,2.166666667,8.2376826984014,8.401022800967562,3
os190,1288.895921484186,5.35157071337417,222.88049767794956,4.474840077500348,18.703003330670327,87.56722082766348,4.264776107996333,30.85485562712645,144.46419343680074,13.173589210536823,12.15535182786074,1.01823737937417,0.8179558492742289,0.07701216634357183,9.63491170788555,0.8949680152479927,7.3698080927483405,0.5486010236646193,12.586794603966494,0.8631258320157926,2.26038381450332,0.12819814936476054,34.752935636019615,2.454012258171774,34.67225280321182,2.392986433231151,40.726439304387455,3.0299983849033114,11.547789594887604,0.8931609074285215,0.2283013488781846,0.018646815357905782,75.47937494040707,5.484010643075084,46.448343741456846,3.304794156017578,121.92771870707159,8.788804799092663,62.854100959006644,4.620364417573499,2.26038381450332,0.12819814936476054,135.10130786240074,9.683772814340657,322.1435113499631,23.221140180220623,2.166666667,2.166666667,1.7283013488781849,2.166666667,8.477485759622184,9.07144562648876,3
os191,848.0645776298352,4.398190101899,190.9414119576716,2.711298530774554,30.763757211549486,94.0083641158798,3.7315234350454416,17.09958698491764,68.93438806604037,11.361922353150675,9.930961174868221,1.4309611748682218,0.8576186885023115,0.11797435099402252,11.11282736001543,1.4797750957291125,5.504182056232778,0.447933907623192,9.05717803374068,0.805525564850467,2.833333333,0.26681038789967115,27.54044980454177,2.3727396680685677,11.680583593312807,0.7289906814497785,7.367475164608788,0.6110697370252316,2.3214725421946687,0.18243998155283006,0.8089263726427758,0.11692571704009502,34.907924969150564,2.9838094043866827,14.810982506468227,1.0283563800427036,49.718907484154364,4.012165784282944,16.912792409519042,1.4311421021597956,2.975593039496334,0.273276738544142,61.08082982876947,4.98775882392572,130.68812278710664,10.704343444230577,2.117852745992668,2.117852745992668,1.0,2.117852745992668,8.40950845475554,7.898183122867591,3
os192,817.1814010265939,4.666666667,170.38028242052184,2.2594912077078693,18.903963077661057,59.379599673788825,4.07173026582291,24.557260786500038,97.40309765507065,11.597048264076696,8.900839879454086,2.6962083810529895,0.7643322099250751,0.2356677900749249,10.64650350731011,1.5485241300383468,6.265826786976295,0.5302407644329127,9.957811450521225,0.8780844438946127,2.4746820047462164,0.2212411288810576,21.30587915603936,1.908739393970468,14.25951553009741,1.0604769108026721,35.12671158536853,2.9145056936614626,7.069642727743228,0.6001810038840887,0.4746820047462162,0.07524561965346831,56.43259074140789,4.823245086631932,21.803840260878,1.735903534340229,78.23643102089352,6.5591486214025405,50.10564163229082,4.221193099270598,2.5696184059233067,0.2255564200766784,89.83347924914732,7.559148622263304,220.7451703124321,18.56504675615236,2.166666667,2.166666667,1.2151907970383466,2.166666667,8.424226057044152,8.680806396604423,3
os193,1296.2749737875092,5.314798027355042,225.21246966440742,4.4135522674929835,18.553723735850294,85.8634197063257,4.1789731739271865,31.69373982263871,145.4325408304014,13.271649707078135,12.290185009685723,0.9814646933550418,0.807856184137128,0.07485426937623617,9.171254342652693,0.8827104532171015,7.296262720710084,0.5312101528615532,12.635824851501695,0.8480784027102718,2.4074745585798327,0.13627440789710174,37.155417788779026,2.6299056918394084,32.980709246331934,2.280914025487164,41.278029594674365,3.042776881159972,11.33941104102436,0.8655333920562072,0.2160437869208388,0.017951689506826667,78.43344738345338,5.67268257299938,44.53616406846219,3.1643991070501984,122.96961148006504,8.837081680049579,63.14828244715967,4.5972700864005205,2.4074745585798327,0.13627440789710174,136.24126112899373,9.71979213326668,324.7666296144245,23.290418307095194,2.166666667,2.166666667,1.7160437869208387,2.166666667,8.463512138934917,9.050607771102436,3
os194,1243.5733428599294,4.243619541097058,285.8315663036518,3.1026038318922358,29.215008136751326,87.93619541962488,3.458365613367971,45.61519213113019,155.3778028996897,13.874967718766598,13.015983425990758,0.8589842915067014,0.9462167977061068,0.053783202582369516,11.182887294124498,2.1858726051562933,6.932714655572793,0.5697398850839895,13.58971379590294,0.9856464324629192,1.8301108236805577,0.1046242803511809,19.621680647884453,1.5191757721363552,25.212040048262054,1.9175111937313407,67.06986225125266,4.612030986888146,17.009538407621015,1.4050149133642411,0.4519205937290864,0.032277977662744456,86.69154289913712,6.131206759024503,42.67349904874672,3.3548040854698504,129.36504194788384,9.486010843782827,96.38386052191295,6.887653000483278,1.8301108236805577,0.1046242803511809,143.24000965799615,10.486010843071304,370.8190229951471,26.9642989678425,2.166666667,2.166666667,1.4775715515242642,2.166666667,9.397686230320408,8.953531848533045,3
os195,1278.868456965936,5.355570646150415,228.76471852911897,4.544474625300829,19.49847007048448,86.36725519423342,4.400045271017956,33.37377959780535,155.75606863531763,14.516734577026934,13.211141290567676,1.3055932817261044,0.8394792287638065,0.08830609409475676,7.504332737282525,1.3055932817261044,8.227875865894475,0.516702795730716,13.872305220144332,0.8921439794044622,2.8110960208495848,0.17616372180710962,28.32074335852485,1.8752136120196143,21.53851917429765,1.4527718121183553,69.85210511783495,4.667415594603202,10.877807960567678,0.7354727224030394,0.166666667,0.010343050346132223,98.17284849336114,6.542629206622816,32.582993794865324,2.1985875848675267,130.75584228855666,8.741216791490343,92.00776632398964,6.136537803328069,2.8110960208495848,0.17616372180710962,145.27257685225482,9.669002114348908,370.8472814346823,24.72292043180799,2.166666667,2.166666667,1.4777626872828733,2.166666667,7.785413290134013,8.286612341378454,3
os196,657.7010601723902,2.7926844488067695,277.57269110881833,1.6625955375046038,28.713214218205447,45.19065658476939,2.081297768630355,37.39209947636483,75.17067538953962,12.467493370797564,9.995928870504603,2.4715645032929574,0.8026164822112981,0.19738351778870195,8.099136606534149,3.2601778233604373,5.093511156360437,0.40121520751070094,12.300826710797562,0.9932777875991712,0.9796443540352322,0.07573597760639875,11.845609129222494,1.0926499021459886,8.142302299032245,0.5925709935507456,35.182763957699386,2.5858114856123984,3.7926844488067686,0.27776648235778145,0.08129776863035526,0.006253674603832447,47.02837308521463,3.67846138700228,12.016284519493796,0.8765911502684661,59.04465760470843,4.555052538026854,50.044595194923275,3.7487575838121856,1.0202932384723566,0.07886281490831497,71.51215097794494,5.555052538026854,181.62169700368256,13.93772547228642,2.1260177825628754,2.1260177825628754,0.9187022313696448,2.1260177825628754,8.418461292021473,7.344707531731594,3
os197,1246.0021192033867,4.773819828522536,261.9899928969045,3.843087644441594,25.543762160728296,88.10503362632393,4.041136782153275,40.96276554542408,161.6569123885584,14.902601151730765,13.632032757154127,1.2705683915766377,0.9218435799314304,0.0781564200685695,8.664695064446997,2.062764942423362,8.110404599072336,0.5428221791311322,14.468617532288318,0.9764831922026506,2.4686175292883186,0.15855112244990333,17.20342011227179,1.1504908029549177,17.00975431144159,1.2323549534954603,85.90698448861225,5.643487957394817,14.071387355117665,1.0361934654738163,0.2986994253424213,0.018043775187383537,103.1104046190011,6.793978760349735,31.379841087674365,2.2865921945527594,134.49024568855842,9.080570954506396,112.30845375671278,7.520050521397122,2.4686175292883186,0.15855112244990333,149.39284685840622,10.080570954110296,398.6601638055756,26.839743553879327,2.166666667,2.166666667,1.333333333,2.166666667,8.265477062072113,8.189171493854188,3
os198,801.5220025159321,4.4760703773640005,176.7167906090705,2.6947178497134234,28.836901254893213,87.51560459727385,3.7920767750181534,16.51059674012478,64.85562252018715,11.339936023458462,9.833333332999999,1.506602687186192,0.8817920112120623,0.11820798878793773,10.674483959910962,1.5759104288814614,5.350660268449809,0.4473788367866165,9.082513117275578,0.8313235505129215,2.5561023664268467,0.2571229399676047,26.395197690888768,2.4270203934769907,9.132012796100383,0.6017849497254425,7.6856749890023055,0.6585702056434726,2.0412565579818462,0.1712551022396533,0.7466986559588847,0.11836514234846,34.08087267989107,3.085590598120464,11.919968007768848,0.8914051943135557,46.000840696620294,3.976995792537981,17.114726816922527,1.4967110024002632,2.705442097977039,0.2639111099500837,57.340776711118394,4.9769957925379815,123.16178634671246,10.714613691842157,2.166666667,2.166666667,1.0,2.166666667,8.52064639381191,7.536550607379084,3
os199,1245.7219643901494,4.8380219732111,258.6576514472352,3.930636023578282,25.11380234346271,88.44939058414484,4.111175485462626,40.17695630791568,161.5693640094217,14.925947386283946,13.620359640052634,1.3055877432313128,0.9194493664617368,0.08055063353826311,8.57568171478423,2.0277455907686868,8.20378953682981,0.5442677720491667,14.486127208115654,0.976102698332162,2.4861272051156558,0.16060548225183913,16.934938416486073,1.1156550415119886,17.097302690578278,1.226380128914059,86.2688511222605,5.663531823032619,13.814578776433446,1.008337823817298,0.2870263081358694,0.017037916345909346,103.2037895579142,6.779186864544608,31.198907770675145,2.251755869438345,134.4026973094217,9.030942733621872,112.38432901979857,7.5080695806226085,2.4861272051156558,0.16060548225183913,149.32864471487332,10.030942733260797,398.60179821831713,26.730560531312804,2.166666667,2.166666667,1.333333333,2.166666667,8.181002603810672,8.151817518779215,3
os200,854.7105306940382,2.6847409273900897,392.04968121536797,2.1485924065014643,44.54493043208738,80.24920493937451,2.3152590726099103,49.80949550217221,81.87572476297272,11.459853153598194,10.5,0.9598531562728588,0.8864789002812722,0.09544683922019208,12.859598622816133,2.036148520888626,4.122521500434344,0.3745339961526173,11.184740929739416,0.963989603472642,3.4277029581143035,0.2794656396603745,7.407874963938376,0.5761976788926899,8.205059776049747,0.6544395554001737,45.68441369370612,4.134757690768265,3.829335011161485,0.3583535300440089,0.36948185399707134,0.02594998773368073,53.09228865140362,4.710955369769402,12.403876641858973,1.0387430722863091,65.49616529326259,5.749698441947265,57.37923223259238,5.172033241644604,3.576295364615767,0.290895824913034,76.95601845577633,6.731624181557175,203.407711375343,17.944251686821197,1.9819257395014644,1.9819257395014644,0.7028151878886257,1.9819257395014644,7.90809764346708,8.187972308772679,3
os201,1269.4420449129414,5.393351856594451,227.5963795734998,4.620037046188903,19.807691287999173,87.84072240302437,4.513388902463412,33.03392861381518,157.0406297992557,14.686750024195119,13.286703711909125,1.4000463080062142,0.853940889819966,0.09273503831728797,7.544498921925879,1.4000463080062142,8.47345373406408,0.5278125703963942,14.080101878549963,0.9130804322436236,2.773314810405548,0.177634884513186,24.61818473206224,1.582561729238916,20.61287951711528,1.3774347677874168,75.12258398004867,4.982051670364715,10.953370381909128,0.7317189236891669,0.166666667,0.009381346861549504,99.74076873251256,6.564613399603632,31.73291655902441,2.1185350383381336,131.4736852839331,8.683148437941767,97.54271366373199,6.463001101827421,2.773314810405548,0.177634884513186,146.16043530613373,9.629824366079019,377.9501490090424,24.95360879176167,2.166666667,2.166666667,1.439981476725492,2.166666667,7.661050138989879,8.150599983643906,3
os202,1929.959154572581,4.581996230180353,479.42783460863467,3.915329563731155,25.734166311846444,92.91800377147206,3.915329563731155,95.83630356509589,306.5374656768077,15.16666667,14.418003771472053,0.7486628971803526,0.9527277843610792,0.04727221563892075,10.699270077152766,1.391265536109186,8.156862520033147,0.467695792288437,14.942067800890813,0.9875030884843252,4.1354726980504735,0.2759739878179436,12.05525799616508,0.5987283430191965,26.81283618850605,1.4013017189497974,163.99110381430532,12.369111845049096,77.90554070234451,7.171041097895986,0.5338681744872171,0.02629247479064912,176.04636186250244,12.96784018806829,105.25224509909712,8.598635292187232,281.2986068930434,21.566475474747506,253.07044119253348,20.272421818059247,4.319073452344884,0.28744903475479344,296.6488743286105,22.58177553879877,835.3369958546126,64.70812186991111,2.0748662898527943,2.0748662898527943,1.1497325792563915,2.0748662898527943,8.48565682740243,8.244028626843543,3
os203,1324.3892481124808,5.134523059631077,236.42458891739096,4.127380035757029,18.273944577666327,79.06785872673916,3.811904261420717,35.48961572950933,149.62976879160868,13.684524229577972,12.854762401579285,0.8297618210844055,0.7713709492093314,0.06553389572769214,7.365567076869304,0.8726199642429717,6.989285464210359,0.4623703893636085,12.861905425581904,0.7916540018704109,2.982142440357741,0.16782902562974086,46.29760654051793,3.304444093781292,25.93808990641622,1.818865582393894,44.2750180888555,3.1414732182236147,10.671432572634265,0.7705772541019273,0.17380969085261794,0.015585198586383329,90.57262462937342,6.445917312004906,36.7833321630531,2.6050280351036337,127.35595683156937,9.050945347087113,65.33335667043798,4.573292697724341,2.982142440357741,0.16782902562974086,141.0404809926474,9.887850192002707,336.71193690636244,23.679917260465327,2.166666667,2.166666667,1.6595236431259528,2.166666667,8.435401451126756,8.96380945744181,3
os204,1259.567843244599,3.840969531418592,309.5959157872238,2.5463701673668577,31.21461300789135,81.79869395584008,2.949535242612394,52.254822320543916,161.55920694261508,14.403165075710346,13.717131420387606,0.6860336518579311,0.9403604337379268,0.040272581287940284,9.863167543755988,2.4536298326331423,6.558100954806196,0.5113000743379019,14.011730789742126,0.9603177463366388,2.2635015916382613,0.12843265337272447,24.73838107030986,1.935665756450277,16.739487036252882,1.3928007077673823,75.46403093863105,5.041774943318957,17.570384723100847,1.427975758771738,0.4612660301679358,0.03303790471408295,100.20241200894093,6.977440699769232,34.771137788708245,2.853814372137001,134.97354980229724,9.831255071022435,105.57724421770092,7.352208067932793,2.2635015916382613,0.12843265337272447,149.37671486987347,10.811888085164506,392.19101050718916,28.12378387637625,2.166666667,2.166666667,1.372067302948266,2.166666667,9.569416710859702,8.848826921025788,3
os205,651.7804803052218,3.260456543297652,221.78843624940444,1.810635061844039,24.784855143548924,48.28443087355192,2.4659525928825463,28.465974612852587,71.3757330867743,12.445039504151053,9.833333332999999,2.6117061725202197,0.795979402563145,0.20402059743685508,7.573632001176961,3.123055308481711,5.461170617182129,0.4211149234891855,11.734761483535976,0.9524055961227672,0.7879367906880779,0.0705911148135403,17.222838766661027,1.5834629912168938,8.910992098635743,0.6039478324070842,24.814779006043693,1.6304298553111674,3.3673807401174534,0.22915871136846844,0.1941469136234023,0.030775771302330474,42.03761777270472,3.2138928455280613,12.472519754745765,0.8638823150778829,54.51013752978025,4.077775161372968,39.10628616625095,2.7366709288637012,0.8267661735059488,0.07235608685511563,66.95517703160154,5.077775161372968,161.39836688741838,11.964577335532846,2.166666667,2.166666667,1.0,2.166666667,8.563745429731318,7.2381726663985715,3
os206,1065.3810583311038,4.744996412035059,228.76682247478803,2.9509064815174804,39.23376114198343,115.40087058663073,1.88242685189434,25.125920675734385,71.62071436782148,7.745624651930563,4.000157060341607,3.7454675932362385,0.3737317829016007,0.2635415976160741,6.357389276644746,1.8039400465176747,6.647594675483493,0.5128007156772868,6.853347686918867,0.5936073715570899,0.4019700229647475,0.028553863339958668,14.951691783578234,1.20183857533052,15.304882408920035,1.3283085069491318,22.078486808964847,2.158823700037801,5.0689508108243215,0.4382938084776272,0.06863668996474749,0.0027454677303723443,37.03017858842582,3.3606622753683206,20.442469908591843,1.7693477831571311,57.47264849878126,5.130010058525452,31.510321298965817,3.005453379132735,0.4019700229647475,0.028553863339958668,65.21827315306548,5.767283438454948,154.60321298965818,13.931300742864915,2.0686366899647477,2.0686366899647477,1.0,2.0686366899647477,8.918229822309671,7.390275532379004,3
os207,761.2720461880568,2.720760153250253,348.25629286410333,1.950292721025304,38.18324650675762,64.1067463903589,2.2251463601749317,45.75329886825457,77.83187433289855,11.820174708199644,10.283626054025305,1.5365486571743423,0.8677103053321967,0.13228969466780333,10.956782427177778,2.54093486477446,4.3742681977744615,0.38233298426531137,11.653508048199644,0.9903198619496096,2.41813027077564,0.20080713082986715,8.033621449623062,0.7486473476539747,6.919589269824478,0.571096094642711,42.878663615907136,3.6720572647561696,3.720760153250253,0.327774286414008,0.2251463601749323,0.017318951042471362,50.912285060802134,4.420704612085584,10.865495784547909,0.9161893314237513,61.77778084535003,5.336893943833896,55.72661456805457,4.768658110167499,2.530703451200826,0.20946660635110287,73.59795556030406,6.336893943833896,193.63305443843586,16.651912600835516,2.054093486574814,2.054093486574814,0.7748536398250677,2.054093486574814,8.134600070993747,7.7187138702653515,3
os208,1250.7295599074507,5.541768529172512,210.81893714640452,4.7918364370374515,19.475115894415666,96.3797196389998,4.708571011652594,26.515930218980134,139.45565097947082,12.666395032538615,11.457959837868138,1.208435195172511,0.8701939220756563,0.08817336598211901,12.033067178503915,0.9583672873075716,7.750203724345022,0.638551092578643,12.333197518771346,0.9409550171289304,1.4995925513099562,0.0864256573614573,22.32667833973064,1.5442460561746645,43.4213523299355,2.9726538296535767,37.873472067412344,2.963904706678667,12.625577216476884,1.0360575420941514,0.29170062055736784,0.022242185533242868,60.20015040714297,4.508150762853331,56.33863016297058,4.030953557280972,116.5387805801054,8.539104320134303,61.332518432619906,4.739814254448049,1.4995925513099562,0.0864256573614573,129.20517557265214,9.497471607441877,308.5760671817078,22.862815841136698,2.166666667,2.166666667,1.7917006205573678,2.166666667,8.549760929625554,9.179224388647688,3
os209,1050.2456809537034,4.925766391536829,215.701261356486,3.082375557509805,39.05408673731543,117.34003946128902,1.7509577758034134,23.778910434402494,66.16474770916061,6.808907485546879,3.7207852737223397,3.0881222130774124,0.3759539353437169,0.2284521762005273,6.289162039166607,1.7710727775442443,5.694443874662392,0.4675287614756883,6.130267768418774,0.5711950242420258,0.3855363884287313,0.02977494861108968,13.686301926868632,1.1285719547934911,13.59578442062541,1.2427952169888004,21.979885001945952,2.2658355550254314,4.493773603246974,0.4146979987913255,0.052203055428731264,0.0020881223173791173,35.666186924007114,3.3944075098189224,18.141761077493644,1.6595813380975049,53.80794800523639,5.053988847916426,30.590037767118147,3.097770675348596,0.3855363884287313,0.02977494861108968,60.616855491855105,5.65839495877389,145.40037767118147,13.839929433963222,2.0522030554287314,2.0522030554287314,1.0,2.0522030554287314,9.044221020090458,7.248946275684791,3
