username,active_sum_count,video_num_days,num_complete,num_incomplete,complete_rate,seek_video_sum,seek_video_avg,pause_video_sum,video_pause_backward_seek_avg,all_type_video_forward_seek_avg,mt_practice_sum,mt_unit_sum,mt_online_practice_num_day,hw_mean,qz_mean,final_score
os194,1243.5733428599294,3.458365613367971,13.015983425990758,0.8589842915067014,0.9462167977061068,6.932714655572793,0.5697398850839895,13.58971379590294,1.4050149133642411,6.131206759024503,2.166666667,2.166666667,2.166666667,9.397686230320408,8.953531848533045,3
os195,1278.868456965936,4.400045271017956,13.211141290567676,1.3055932817261044,0.8394792287638065,8.227875865894475,0.516702795730716,13.872305220144332,0.7354727224030394,6.542629206622816,2.166666667,2.166666667,2.166666667,7.785413290134013,8.286612341378454,3
os196,657.7010601723902,2.081297768630355,9.995928870504603,2.4715645032929574,0.8026164822112981,5.093511156360437,0.40121520751070094,12.300826710797562,0.27776648235778145,3.67846138700228,2.1260177825628754,2.1260177825628754,2.1260177825628754,8.418461292021473,7.344707531731594,3
os197,1246.0021192033867,4.041136782153275,13.632032757154127,1.2705683915766377,0.9218435799314304,8.110404599072336,0.5428221791311322,14.468617532288318,1.0361934654738163,6.793978760349735,2.166666667,2.166666667,2.166666667,8.265477062072113,8.189171493854188,3
os198,801.5220025159321,3.7920767750181534,9.833333332999999,1.506602687186192,0.8817920112120623,5.350660268449809,0.4473788367866165,9.082513117275578,0.1712551022396533,3.085590598120464,2.166666667,2.166666667,2.166666667,8.52064639381191,7.536550607379084,3
os199,1245.7219643901494,4.111175485462626,13.620359640052634,1.3055877432313128,0.9194493664617368,8.20378953682981,0.5442677720491667,14.486127208115654,1.008337823817298,6.779186864544608,2.166666667,2.166666667,2.166666667,8.181002603810672,8.151817518779215,3
os200,854.7105306940382,2.3152590726099103,10.5,0.9598531562728588,0.8864789002812722,4.122521500434344,0.3745339961526173,11.184740929739416,0.3583535300440089,4.710955369769402,1.9819257395014644,1.9819257395014644,1.9819257395014644,7.90809764346708,8.187972308772679,3
os201,1269.4420449129414,4.513388902463412,13.286703711909125,1.4000463080062142,0.853940889819966,8.47345373406408,0.5278125703963942,14.080101878549963,0.7317189236891669,6.564613399603632,2.166666667,2.166666667,2.166666667,7.661050138989879,8.150599983643906,3
os202,1929.959154572581,3.915329563731155,14.418003771472053,0.7486628971803526,0.9527277843610792,8.156862520033147,0.467695792288437,14.942067800890813,7.171041097895986,12.96784018806829,2.0748662898527943,2.0748662898527943,2.0748662898527943,8.48565682740243,8.244028626843543,3
os203,1324.3892481124808,3.811904261420717,12.854762401579285,0.8297618210844055,0.7713709492093314,6.989285464210359,0.4623703893636085,12.861905425581904,0.7705772541019273,6.445917312004906,2.166666667,2.166666667,2.166666667,8.435401451126756,8.96380945744181,3
os204,1259.567843244599,2.949535242612394,13.717131420387606,0.6860336518579311,0.9403604337379268,6.558100954806196,0.5113000743379019,14.011730789742126,1.427975758771738,6.977440699769232,2.166666667,2.166666667,2.166666667,9.569416710859702,8.848826921025788,3
os205,651.7804803052218,2.4659525928825463,9.833333332999999,2.6117061725202197,0.795979402563145,5.461170617182129,0.4211149234891855,11.734761483535976,0.22915871136846844,3.2138928455280613,2.166666667,2.166666667,2.166666667,8.563745429731318,7.2381726663985715,3
os206,1065.3810583311038,1.88242685189434,4.000157060341607,3.7454675932362385,0.3737317829016007,6.647594675483493,0.5128007156772868,6.853347686918867,0.4382938084776272,3.3606622753683206,2.0686366899647477,2.0686366899647477,2.0686366899647477,8.918229822309671,7.390275532379004,3
os207,761.2720461880568,2.2251463601749317,10.283626054025305,1.5365486571743423,0.8677103053321967,4.3742681977744615,0.38233298426531137,11.653508048199644,0.327774286414008,4.420704612085584,2.054093486574814,2.054093486574814,2.054093486574814,8.134600070993747,7.7187138702653515,3
os208,1250.7295599074507,4.708571011652594,11.457959837868138,1.208435195172511,0.8701939220756563,7.750203724345022,0.638551092578643,12.333197518771346,1.0360575420941514,4.508150762853331,2.166666667,2.166666667,2.166666667,8.549760929625554,9.179224388647688,3
os209,1050.2456809537034,1.7509577758034134,3.7207852737223397,3.0881222130774124,0.3759539353437169,5.694443874662392,0.4675287614756883,6.130267768418774,0.4146979987913255,3.3944075098189224,2.0522030554287314,2.0522030554287314,2.0522030554287314,9.044221020090458,7.248946275684791,3
os210,983.1801476746359,2.13784685074355,10.234857690641245,1.9654162205199268,0.6294699861421037,6.367428845337916,0.4235896082530863,11.073954984003203,0.30190493246008737,2.5421833584370126,1.8390972962582068,1.8390972962582068,1.8390972962582068,7.857943788600725,9.63188757986998,3
os211,1235.7686505680367,4.90192248562572,12.471162712671873,1.5294883617485595,0.8987690357838118,8.68654259944303,0.6161484114210369,13.637829382671873,0.889346475086817,5.491104440282844,2.166666667,2.166666667,2.166666667,7.839736887628384,8.377110124010844,3
os212,1202.0703433432582,4.092449098738324,11.794107037370264,1.5034991269652935,0.7949519996582809,8.113443862530085,0.5839455964193705,12.67716405189588,0.8566655371135543,3.3152120687002236,2.109944735564792,2.109944735564792,2.109944735564792,8.392456050155321,9.068489819883798,3
os213,906.0737702897208,2.2555343756306367,10.5,1.3779260369195083,0.7867262586326255,5.0781166560445365,0.3956892277186728,11.244465624568601,0.3351199664517178,3.8254328169564773,1.922201042163844,1.922201042163844,1.922201042163844,7.865095861469997,8.809109159722212,3
os214,1209.5293553545566,4.462089611895408,9.770490541376418,2.7933758153604447,0.7790825112116471,8.998976434425654,0.7172692437582697,11.936133646493671,1.002905856804606,3.7041191996091096,2.166666667,2.166666667,2.166666667,8.497964948118405,9.015624759358387,3
os215,2030.5738524577398,3.42991286237024,14.245304982650335,0.3290577444102345,0.90806326039656,7.20171023531488,0.4199684199443329,14.245304982650335,7.820307113269865,13.516713178015358,2.0658115490399944,2.0658115490399944,2.0658115490399944,9.034877238047985,8.76495643107999,3
os216,1090.0695552718614,2.269801427352687,12.25329093094615,1.8968652390285043,0.6038436689542082,7.634482368211218,0.38783817714661,12.777219984838554,0.3169565666527264,2.3452071576118616,1.936468093971496,1.936468093971496,1.936468093971496,7.921434998903212,9.104211292744658,3
os217,706.4075805806905,2.949735030817884,9.833333332999999,2.2085541408268075,0.8272846404714896,5.42085541394022,0.4306962433805787,10.767196606939631,0.20803493610898935,3.1670869921399785,2.166666667,2.166666667,2.166666667,8.54802250049842,7.347023714934022,3
os218,705.3381860912559,2.9402643785115306,9.833333332999999,2.2164463510836807,0.8266718008966121,5.421644634967328,0.4305086769411797,10.786137911566543,0.20844846069192768,3.1680032758422816,2.166666667,2.166666667,2.166666667,8.548330296698376,7.344892818165094,3
os219,1156.144049543436,2.4279751561130687,11.156571403793993,3.4895652343555312,0.5195470331920665,9.46903520723365,0.4826457371661313,12.956852998071609,0.3986082033814161,2.5046399496688565,2.0473209115565347,2.0473209115565347,2.0473209115565347,8.044138358402662,8.579436023571228,3
os220,770.0488256528128,2.2373363316415698,10.30800599699515,1.4573138425497714,0.8732264653305533,4.313318340368132,0.3807328729252107,11.59865317654492,0.33201203179621225,4.4836035507398915,2.0479985008232098,2.0479985008232098,2.0479985008232098,8.110545193934067,7.750407796122492,3
os221,1089.2637915702942,2.474935554482526,7.520067421207762,5.493714058340808,0.4670106430374963,10.096470351907678,0.6464635155612575,11.230577038282744,0.4722540918305633,2.9095200089753264,2.0388459250660427,2.0388459250660427,2.0388459250660427,8.026489920122353,8.808526670552421,3
os222,1229.9725846283247,4.9581949727751775,11.627075407118188,1.416943387449645,0.9020556889125892,8.292635190072097,0.6628926155252762,12.793742077118187,1.027361979659069,4.559454233923969,2.166666667,2.166666667,2.166666667,8.274348062435111,8.877935258526819,3
os223,1249.8609505222087,3.0764289524479165,13.792817393830507,0.788214476723958,0.9548212961235452,6.8241274926377375,0.5229106910438251,14.227440574861976,1.419874977805904,6.9977212202345935,2.166666667,2.166666667,2.166666667,9.42902189434844,8.703682336042142,3
os224,837.7094357817476,2.5047722641900183,10.431424427503421,0.8847650123467191,0.9144633253191278,3.9876283710401563,0.3767070607882357,10.909508272957812,0.3444819349480513,4.782112430091698,2.0171438931498606,2.0171438931498606,2.0171438931498606,7.982086224203912,7.957140267176778,3
os225,1000.3499804764776,1.4103115742789976,3.5415331522310107,1.0923738894608979,0.406594574077882,3.0207665765693186,0.3332739657894762,4.526137503679616,0.3361230749364989,3.4098024867301064,1.9846043517257257,1.9846043517257257,1.9846043517257257,9.29264335235005,7.070963409054509,3
os226,684.1378656001145,2.118015553909921,10.069364441173887,2.2328988987003955,0.8192318761801609,4.909922229742301,0.3963954632832422,12.135596676874284,0.290531124624509,3.8679212007633055,2.107658889868016,2.107658889868016,2.107658889868016,8.346004862306195,7.440173773590652,3
os227,731.6025688919823,2.183938752860481,10.201210839272775,1.8043981050273337,0.8490631939982556,4.580306234593963,0.3877420830431656,11.838942281300113,0.31344879368529804,4.208077800640117,2.0746972902938507,2.0746972902938507,2.0746972902938507,8.215916416203052,7.611574091099429,3
os228,977.6804032662883,2.172270849227389,10.5,1.9607707242401544,0.6476588856397012,6.410333083991906,0.4251822058526332,11.32772914797436,0.3027295394851372,2.590906160715769,1.8389375152610141,1.8389375152610141,1.8389375152610141,7.805146122219861,9.675049837613232,3
os229,987.874787659442,2.182185784369863,10.349981865435002,2.1758833302021285,0.6296756165702253,6.6810563692116105,0.43820726255544973,11.328160291083634,0.30919354251296777,2.5280373906713245,1.843679411267268,1.843679411267268,1.843679411267268,7.812457310157539,9.68677598089041,3
os230,1203.1968601038552,4.251006436902172,9.28801471278168,3.366315861912816,0.7298680621072009,9.390988044881833,0.7249802413549321,11.845669428626502,0.953073953498922,3.640073883882392,2.166666667,2.166666667,2.166666667,8.459015076586965,8.923652804496614,3
os231,1249.0632315185298,3.275858703367565,13.759579102342947,0.8879293521837828,0.948003959803075,7.090033827230508,0.5270269042509927,14.277298012591892,1.3405582084372625,6.955602449374193,2.166666667,2.166666667,2.166666667,9.188487455900288,8.597319802284806,3
os232,2315.236722844351,3.1195786985971923,14.978314795823712,0.09417593666435242,0.9947917853048892,7.215613412275507,0.4107227815875328,15.025402765074105,10.889325967147382,16.572630264461257,2.023543984201404,2.023543984201404,2.023543984201404,9.48368441762192,8.661586113985177,3
os233,621.1312002251915,2.194519854126348,9.833333332999999,2.837900121528957,0.7784151716267336,5.483790012123718,0.4157391932123297,12.277626961455526,0.2410104937440767,3.2401539083090265,2.166666667,2.166666667,2.166666667,8.572566993740894,7.177100300178427,3
os234,602.7704605247318,2.031915517271707,9.833333332999999,2.9734037356015914,0.7678931537711712,5.497340373555372,0.4125188113940455,12.602835635408713,0.2481104155241913,3.255885845134939,2.166666667,2.166666667,2.166666667,8.577851634688669,7.1405143243861335,3
os235,945.1844670544833,2.21005682142434,10.5,1.6962689177279142,0.7107693028464448,5.805757526346808,0.41179794386043816,11.289943177137705,0.3174286979963825,3.1511489455720083,1.8767234876846808,1.8767234876846808,1.8767234876846808,7.832352022310488,9.282075725268614,3
os236,920.1424902160833,2.567939942818913,6.0741756833695435,1.1543258260537477,0.6201655170599365,3.901273276355936,0.3828766607383808,6.071057813325718,0.25753397360572744,3.2996848925657467,2.0771629132583627,2.0771629132583627,2.0771629132583627,9.013618179426338,7.162665691434648,3
os237,1239.5605246398707,3.803840038869224,12.564209177859352,0.9652841146152024,0.9368676286514308,7.171889257806095,0.5983971210181895,13.27081432625854,1.3433613993231188,5.623880115333573,2.166666667,2.166666667,2.166666667,9.21830527864543,9.019969238095443,3
os238,1218.6968307622433,4.7676721254412975,10.468964858108864,1.963937564101516,0.8503296632435168,8.431466052481618,0.7061061274766908,12.067097580889186,1.0750468896814072,3.796836814649899,2.166666667,2.166666667,2.166666667,8.554352197577051,9.148771426037486,3
os239,834.1755848212489,2.920519435118326,10.265125559082206,1.0094891636002663,0.9091201219752169,4.3618008248008,0.397502291586323,10.285887515941733,0.29379198691908004,4.304802167946237,2.0587186103175257,2.0587186103175257,2.0587186103175257,8.12995363468994,7.853203474382339,3
os240,889.264771546594,3.2281683190195163,8.99620599314927,3.3268770650243944,0.613229122388801,7.030750826009758,0.5371880529967995,11.510250275541592,0.7672594465969923,4.971493287557122,2.0102502753570866,2.0102502753570866,2.0102502753570866,8.068845416859784,9.94563366181165,3
os241,827.2505148333328,3.735233549589712,9.939239913195886,1.2539033978927996,0.8986493756053617,5.095043527678398,0.4382534240764425,9.063816343012585,0.19445801904429805,3.3694466568464314,2.140190021911313,2.140190021911313,2.140190021911313,8.41972028812094,7.649524945642287,3
os242,968.8328433398754,2.1825587095681795,10.5,1.8887557015459813,0.6648417479698759,6.245727317860253,0.42153811758033605,11.317441288003936,0.30673163023729844,2.7434415909938292,1.849225375663532,1.849225375663532,1.849225375663532,7.8125533816948565,9.568056089661605,3
os243,831.6542708474052,3.89984164311244,9.570417646203015,1.3208135384031396,0.8760073994857503,5.233174976149998,0.4466974665925476,8.48512964513895,0.16884570077032568,3.0818547855796536,2.16040676968279,2.16040676968279,2.16040676968279,8.548839982263653,7.553911815680476,3
os244,1156.0055436268426,2.497228183801493,9.563751770907674,4.7014932166175925,0.4733948370045514,10.300071537209384,0.569747908179,12.437455291447227,0.4509601944492348,2.694599355185188,2.0819474254007457,2.0819474254007457,2.0819474254007457,8.079688245855204,8.479019133485341,3
os245,787.3202699754422,3.6663049739030007,9.833333332999999,1.611412521469782,0.8736534021032356,5.361141251897032,0.4448879240016385,9.334056719694543,0.17674677587723894,3.097758994535337,2.166666667,2.166666667,2.166666667,8.524733977348152,7.508251952128174,3
os246,1249.0657411568725,3.2752312937819283,13.759683670606178,0.8876156473909643,0.9480254072658344,7.089197281116222,0.5270139545701613,14.277141160195482,1.3408077404212024,6.955734955785352,2.166666667,2.166666667,2.166666667,9.189244181572674,8.597654420730269,3
os247,1229.0658456372928,4.707355473760377,11.382688995342715,1.2432888634917063,0.9124168504728418,7.7973999434037395,0.6733440724467933,12.436800078795017,1.1821196475766342,4.2970743685949655,2.166666667,2.166666667,2.166666667,8.749172264447196,9.193722206456014,3
os248,923.5331362754316,2.2352327873516447,10.5,1.5200371554815042,0.7528183919891909,5.402942069848321,0.4028803031518367,11.264767212116736,0.32722242546514435,3.5244264462550987,1.9018994537630411,1.9018994537630411,1.9018994537630411,7.8504787178506525,9.020245678627678,3
os249,1166.0380990208434,2.7065935610285288,13.006730630982439,1.7633470402533993,0.6276731868449645,8.286675804548922,0.4103630655171405,13.456707791760195,0.4394377791126459,2.472115579024753,2.0233287642955244,2.0233287642955244,2.0233287642955244,8.079772394845095,8.791318712549717,3
os250,1243.0991120821295,4.7668885624676465,13.51107412831132,1.6334442817338226,0.8970343729361488,9.078073639612454,0.5578016345507953,14.65005547736691,0.7475490364825341,6.640702868484915,2.166666667,2.166666667,2.166666667,7.390139776006918,7.802103877928443,3
os251,979.755556172468,2.198612573981337,10.488383306544321,1.9883833065443208,0.6427760645393799,6.479670786456918,0.4275912192187073,11.286866556264407,0.2981382947832639,2.517531649979369,1.8391416797365523,1.8391416797365523,1.8391416797365523,7.813531292417358,9.695869496624166,3
os252,1156.0844727483384,2.4577635835099456,10.47143757536378,4.010862712817847,0.4996951741293328,9.826496335013148,0.5201117770481805,12.733439793041864,0.421126835953293,2.5863488965330372,2.0622151252549727,2.0622151252549727,2.0622151252549727,8.059429751092548,8.536242803872566,3
os253,738.3485779502536,2.193308209876488,10.2199497533329,1.7434966343530147,0.8533030254153734,4.533458949457709,0.3865122053143349,11.796779724685914,0.3167060099398244,4.256423188788639,2.0700125617717937,2.0700125617717937,2.0700125617717937,8.197427354333396,7.635934679374777,3
os254,975.2490368439123,2.175098019475314,10.5,1.9409805324198608,0.6523808468196617,6.3650983598385045,0.4241807869372341,11.324901977828214,0.3038293397865805,2.632823878875957,1.8417646855259024,1.8417646855259024,1.8417646855259024,7.807181684806507,9.645647266922849,3
os255,681.707870685637,2.7309922125268207,9.833333332999999,2.3908398227724836,0.8131299390388205,5.439083982167599,0.4263640379269535,11.204682243849868,0.21758607680960132,3.188250315732961,2.166666667,2.166666667,2.166666667,8.555131642092878,7.297806580818534,3
os256,1001.8396501776912,1.347189977789308,2.960814464965192,1.0166279737338673,0.38725770852250224,2.7304072329742817,0.32543810170877024,3.9580431359541213,0.3390918708861864,3.4850778806450027,1.9972286710388127,1.9972286710388127,1.9972286710388127,9.417119140502887,6.8487753896138015,3
os257,783.788506202369,2.256419221274649,10.346171776318554,1.3332750597916379,0.8818617827088698,4.21790389208824,0.3782279656588281,11.512780173110194,0.3386460446520272,4.582069204056877,2.038457055978047,2.038457055978047,2.038457055978047,8.072888291674413,7.800023309237196,3
os258,866.6498107394195,3.373097863913257,8.187715225978,1.2549705660773152,0.7748264189398835,4.706431197148344,0.4214574564178083,7.530406545328084,0.20392035830223845,3.1680027751436963,2.1274852834211133,2.1274852834211133,2.1274852834211133,8.732651613413987,7.399180830625901,3
os259,812.3812281410361,3.8882470388709085,9.833333332999999,1.4264608006262012,0.8880151246480675,5.3426460797793816,0.44928349059328493,8.890172589425813,0.16705594393837175,3.0762861444710183,2.166666667,2.166666667,2.166666667,8.517520860236695,7.558188916745953,3
os260,1156.1666659991804,2.4166669169099677,11.416660904820773,3.2916710486744147,0.5270831668696438,9.333336337169596,0.4684229339501546,13.04166479192525,0.3900597130480105,2.4736217188685763,2.041666791954984,2.041666791954984,2.041666791954984,8.038333462293782,8.595832970405548,3
os261,1041.4996971678402,2.223233970015317,11.461644153975625,1.9434326966452788,0.6194008385482348,7.1222403355443165,0.4055960715100324,12.125275577644903,0.30954841778444114,2.4186276626802035,1.8899006363547208,1.8899006363547208,1.8899006363547208,7.867106298303742,9.388272783452592,3
os262,1879.621034228361,3.982581561492123,14.35075177354968,0.8159148949816724,0.948481345871626,8.230839717626704,0.4743973206148899,14.921892201554453,6.698526814473619,12.503292679912304,2.081591489645032,2.081591489645032,2.081591489645032,8.399529435586699,8.209057588020753,3
os263,887.7545334271355,2.276835813762694,10.5,1.2288159693560696,0.8223040820801899,4.737293644525737,0.388143993014007,11.223164187203395,0.3434064600210388,4.141263701453582,1.9435024804237089,1.9435024804237089,1.9435024804237089,7.880432896986426,8.587574202305287,3
os264,1013.7013902963904,2.196581710366649,11.008555738668957,1.9700849564538607,0.6283047759140746,6.8290654782895714,0.41575956418172144,11.752143940004931,0.3053084631370768,2.4606489040471327,1.8632483765461396,1.8632483765461396,1.8632483765461396,7.836011995167077,9.550851567853172,3
os265,851.9303892925932,3.686524569137921,9.94732439884575,1.4473243988457498,0.8513119457735029,5.5328176981873165,0.4473367444541109,9.122630929528068,0.18583632573370987,2.9701217395138086,2.109671133991632,2.109671133991632,2.109671133991632,8.392013441122861,7.950954520168732,3
os266,1156.024365990711,2.4878169924371285,9.780209171751617,4.5367973680517855,0.4796667238043686,10.187137241147578,0.5579110942949662,12.508039226538793,0.4438457819435257,2.6687846814236544,2.077241829718564,2.077241829718564,2.077241829718564,8.074857167634297,8.492665360955199,3
os267,1313.4154867921902,3.9796648824559804,12.60338375276725,0.8960468541775017,0.7843960656138539,7.125427042355003,0.4908135768637874,12.749715302599512,0.8013585133508601,6.110941245732898,2.166666667,2.166666667,2.166666667,8.43105336004745,9.002204328958776,3
os268,812.3803770840791,3.888239501835127,9.833333332999999,1.426467081489354,0.8880146369315244,5.3426467078657005,0.44928334132215575,8.890187663497388,0.1670562730339269,3.076286873677712,2.166666667,2.166666667,2.166666667,8.517521105190356,7.558187220912902,3
os269,1236.1083407916587,4.898624522154913,12.520632164635034,1.5360842886901729,0.8985764147978026,8.7096283436991,0.6134088723422282,13.687298834635033,0.8812577959553027,5.545705693999965,2.166666667,2.166666667,2.166666667,7.814265616477528,8.347758249185965,3
os270,1197.7014415675603,3.92441441665236,11.94113738396706,1.5350056298524737,0.7746694800406488,8.1344481977672,0.5628987523565074,12.77168356055742,0.8060767623347771,3.2129868029668796,2.0994425679147266,2.0994425679147266,2.0994425679147266,8.354543225056421,9.034882883491811,3
os271,761.9034549221159,3.697895865081973,8.13543746870167,4.175466367952833,0.6288755650076363,7.067288490603777,0.5863049791407252,11.883022424698114,0.9785945542934428,6.307910503325764,2.166666667,2.166666667,2.166666667,8.364692795545363,9.484266066554733,3
os272,1069.4212379219348,2.2500043829548657,11.916741175232932,1.916662283545108,0.6104574287505847,7.41671487900371,0.3953875226171512,12.500061361368545,0.3138071687590729,2.376420135121415,1.9166710494548924,1.9166710494548924,1.9166710494548924,7.898338446947378,9.224973263975228,3
